# Constructed from biom file
#OTU ID	Dairy317	Dairy318	Dairy320	Dairy321	Dairy322	Dairy323	Dairy324	Dairy325	Dairy326	Dairy327	Dairy328	Dairy329	Dairy330	Dairy331	Dairy332	Dairy333	Dairy334	Dairy335	Dairy336	Dairy337	Dairy338	Dairy340	Dairy341	Dairy342	Dairy343	Dairy344	Dairy345	Dairy346	Dairy347	Dairy348	Dairy349	Dairy351	Dairy352	Dairy355	Dairy356	Dairy357	Dairy358	Dairy359	Dairy360	Dairy361	Dairy362	Dairy363	Dairy364	Dairy365	Dairy366	Dairy367	Dairy368	Dairy369	Dairy370	Dairy372	Dairy373	Dairy374	Dairy375	Dairy376	Dairy377	Dairy378	Dairy379	Dairy381	Dairy382	Dairy383	Dairy384	Dairy385	Dairy386	Dairy387	Dairy388	Dairy389	Dairy390	Dairy391	Dairy392	Dairy393	Dairy394	Dairy395	Dairy396	Dairy398	Dairy401	Dairy402	Dairy403	Dairy404	Dairy405	Dairy406	Dairy407	Dairy408	Dairy409	Dairy410	Dairy411	Dairy412	Dairy413	Dairy414	Dairy415	Dairy416	Dairy417	Dairy418	Dairy419	Dairy420	Dairy421
ASV1134	52	0	0	0	77	0	0	0	0	0	0	0	0	0	317	0	0	0	0	0	0	0	0	0	1996	0	0	0	0	0	0	0	0	0	126	0	0	0	0	0	0	0	0	338	0	0	0	0	0	0	0	0	0	87	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	0	26	0	67	0	0	50	0	0	0	0	0	0	0	0	0	0	0	31	0	0
ASV9182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	770	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	2496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10617	39	0	0	3	2	0	0	0	0	5	3	0	8	0	0	0	0	0	26	14	0	0	0	0	0	0	4	2	0	0	3	0	0	0	0	0	18	0	0	7	0	0	0	35	0	0	0	0	0	0	0	0	3	0	52	0	23	0	0	0	0	0	0	27	4	0	0	7	4	6	0	11	41	2	12	0	4	0	0	0	7	0	0	0	0	2	0	0	0	0	4	5	11	0	0
ASV1454	4	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1932	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	78
ASV2863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	845	0	0	0	0	0	0	0	0	0	0	8880	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3364	21	0	79	0	0	0	0	0	0	0	4	0	5	0	0	0	0	0	0	192	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	16	0	0	0	0	0	0	0	0	286	0	1286	0	0	0	0	0	0	0	0	83	0	13	0	0	0	0	0	488	0	0	18	0	7	23	0	0	40	0	11	0	0	0	0	0	0	0	0	86	0	0	0
ASV3582	0	250	0	0	0	0	0	0	0	0	0	30	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	76	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	284	0	0	0	0
ASV2331	0	0	0	0	0	0	0	0	0	0	0	144	0	26	0	0	0	0	0	0	46	0	0	0	0	0	0	0	27	0	0	0	0	0	0	1611	0	252	0	0	35	0	0	0	0	3659	0	0	0	0	0	32	117	0	0	34	0	0	0	44	15	0	0	0	48	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	2158	0	0	0	0	0	0	0	0	0	0
ASV8717	0	0	0	225	0	0	0	0	0	0	0	8	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	0	91	55	170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	194	71	0	0	668	0	0	0	0	0	41	0	46	0	0	0	0	84	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0	0	0
ASV8282	471	0	0	0	0	0	0	7	0	183	7	343	63	72	0	0	110	189	48	0	16	24	0	99	0	50	57	0	0	0	190	0	106	21	76	343	14	21	0	0	0	150	65	18	0	0	0	179	0	1684	0	0	261	0	16	0	33	57	0	142	0	0	29	0	134	0	16	139	0	17	993	40	0	44	0	145	156	625	0	0	0	635	151	0	0	0	120	0	131	212	171	127	0	0	0
ASV9855	0	0	18	0	0	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	6	0	0	0	0	0	51	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ASV833	0	0	0	0	14	0	0	0	0	0	3	0	0	644	0	0	0	0	0	0	0	0	0	223	0	0	0	0	0	23	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1792	0	0	32	0	0	0	0	7	20	0	4699	0	8	0	459	0	0	0	0	0	0	0	0	0	608	0	0	0	0	0	0	0	0	0	3	0	62	273	0	177	0	0	0	0
ASV1876	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	592	0	0	0	0	0	0	0	3009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	2869	0	0	0	0	0	0	0	0	0	0	0
ASV4757	0	0	0	53	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	5776	5	0	0	0	17	0	0	0	176	0	0	0	0	0	72	0	0	0	0	9	0	0	0	0	0	0	0	0	835	0	0	16	0	0	82	0	117	0	0	10	6	0	0	0	634	37	0	0	3	0	0	842	0	0	83	0	0	0	0	0	0	0	8	0	82	0	0
ASV1478	16	20	0	0	3	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	4	0	0	3	0	0	4	27	0	0	0	0	0	0	2	0	3	4	4	0	0	0	0	0	0	13	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	13	3	8	0	0	0	14	0	2	0	0	4	0	0	3	0	0	0	0	0	245
ASV6178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7209	0	0	0	0
ASV3845	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	105	0	0	20	0	0	0	196	0	0	0	86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	7	0	0	29	0	0	0	0	0	0	0	0	18	0	0
ASV5148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1290	351	0	0	0	0	0	0	3934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2729	0	0	0	0	0	0	0	0	0	0	0	0	198	0	0
ASV11090	12	7	0	0	6	3	0	0	0	0	0	0	0	0	0	5	0	0	0	4	0	0	9	0	0	0	0	0	29	0	0	5	0	0	0	0	6	0	0	6	0	4	0	0	0	0	18	0	0	0	0	0	0	0	0	16	0	0	0	0	8	4	0	23	0	0	0	0	6	0	0	0	0	0	0	0	4	0	0	0	7	8	7	0	0	6	0	0	0	0	0	0	0	0	309
ASV11786	0	0	0	492	0	9	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	864	243	0	0	2706	0	0	0	0	0	288	0	327	0	0	0	0	2514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	875	0	0	0	0	0	0	0	0	0	0	123	0	0	0	0
ASV3635	0	54	0	9	0	0	0	0	0	0	0	50	0	11	484	0	0	0	5	0	5	0	7	0	472	0	0	22	180	0	0	0	33	0	0	0	0	0	0	0	76	274	0	0	3	26	0	17	27	0	359	0	0	2232	0	0	95	0	0	9	0	0	64	0	0	0	0	0	0	0	0	0	0	777	0	0	0	0	0	329	0	134	0	150	412	107	0	0	0	0	16	0	0	567	16
ASV9989	0	13	0	0	0	0	0	16	0	0	0	0	112	0	0	31	0	0	0	26	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	0	7	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	59	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV5310	9	6	19	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	0	0	30	0	0	0	0	0	0	0	0	3	0	5	0	3	0	0	0	0	18	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	7	4	0	2	0	0	0	0	0	3	0	0	9	2	0	0	0	0	2	0	0	0	0	3	0	0	0	0	0	0	0	0	287
ASV1157	40	0	148	0	17	14	0	7	79	18	22	20	65	5	328	32	0	0	33	0	92	71	95	76	0	38	17	526	0	0	0	198	0	100	202	0	85	29	42	0	0	0	150	78	0	45	0	0	0	0	6	42	0	14	53	18	66	25	0	0	0	5	33	0	27	84	0	17	0	0	212	0	195	120	58	12	237	751	0	63	0	0	864	441	0	0	171	9	0	0	124	0	37	0	0
ASV194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	326	0	0	0	0	0	0	0	0	0
ASV6974	0	0	0	0	0	6	0	0	2	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	5	0	11	4	0	0	0	0	0	0	0	34	0	0	0	0	0	8	0	0	0	11	0	0	0	0	0	29	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	436	27	0	18	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	159	0	0	0
ASV4510	5	0	10	0	6	0	2	0	0	0	0	0	6	0	3	9	0	0	0	0	0	2	0	0	3	0	0	0	59	0	0	0	0	0	0	9	0	2	2	0	3	0	0	0	0	0	10	0	0	0	0	0	0	0	0	29	0	0	0	0	8	0	0	17	0	0	0	0	3	0	0	4	0	0	15	0	0	0	0	0	16	0	0	0	0	9	0	0	0	0	0	0	4	0	322
ASV5494	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10893	0	0	3206	21	0	0	0	0	0	0	0	148	0	0	0	0	0	0	10	0	0	0	3	352	0	32	102	0	0	0	53	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	9	0	0	0	0	0	701	0	0	0	0	0	0	0	0	0	95	0	996	0	0	0	0	0	0	0	0	507	0	0	0	0	0	77	0	0	244	68	0	0	0	0	0	0	427	0	399	0	0
ASV8265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	80	13	0	3	16	135	26	0	0	0	0	0	0	0	196
ASV6479	8	0	0	0	0	0	0	0	0	0	0	5	202	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1507	0	0	0	0	5	16	0	18	0	0	0	11	45	0	0	0	98	0	3	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	7	65	16	117	14	0	0	0	56	0	0	4257	0	0	0	0	0	0	0	0	0
ASV7453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	359	5076	0	0	115	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51
ASV6335	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2805	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV6718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1058	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5772	0	0	0	0	0	0	0	0	0
ASV9466	0	34	0	0	0	0	0	0	0	0	0	0	0	0	17	14	0	0	0	0	0	0	0	0	41	0	0	0	194	0	0	0	0	0	0	14	0	0	0	0	0	0	0	14	0	0	0	0	3	0	9	0	0	0	0	20	0	0	0	0	0	15	0	8	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	36	0	0	0	0	0	0	0	16	0
ASV11270	10	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	0	0	0	263	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	212	0	0	0	0	9	0	0	0	0	0	0	0	119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70	0	0	0	0	0	0	0	39	0	0	0	0	0	0	228	0	0	0	162	0	0	15	17	0	0	0	0	0
ASV3553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3194	0	0	0	0	0	0	0	0	0	178	0	0	0	0	0	0	226	0	23	116	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4312	0	0	0	0	0	0	0	0	0	0	0	124	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	125	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	0	58	0	0	0	2406	0	731	134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	155	0	0	0
ASV4736	10	16	81	6	0	0	0	0	10	3	2	23	103	0	135	156	0	0	0	0	4	21	0	50	48	10	43	56	37	7	0	49	0	19	80	0	25	57	18	22	0	37	0	59	0	45	3	13	17	0	0	28	0	14	7	1235	25	10	0	6	132	0	90	7	21	0	0	16	0	0	5	0	74	58	9	0	10	16	0	11	34	85	104	16	117	89	634	8	0	0	56	0	30	0	0
ASV4649	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	19	0	0	0	0	0	7	0	16	0	0	0	0	21	0	0	0	0	5	0	0	0	0	0	0	0	0	0	6	0	0
ASV836	0	0	0	128	0	0	0	0	0	0	0	1711	0	385	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	117	0	321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	206	0	0	0	1937	0	0	0	0	59	0	0	177	0	0	0	0	63	0	0	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	0
ASV9747	0	0	144	0	3	22	0	0	0	0	0	0	0	0	106	30	0	0	0	0	0	50	35	80	41	0	0	33	0	0	0	85	0	0	122	0	0	0	125	0	0	5	11	0	0	0	0	31	20	0	0	70	0	12	0	0	47	0	0	0	51	0	69	0	0	0	0	0	0	0	31	0	231	28	13	0	0	21	0	0	0	8	0	0	18	27	80	0	0	0	77	0	56	0	0
ASV8018	33	0	0	0	0	0	0	0	20	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	37	0	21	0	0	0	0	22	0	0	0	18	0	0	5	0	0	26	0	0	0	0	33	0	3	0	0	0	0	0	0	0
ASV535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4089	0	0	0	0	0	0	0	0	0	26	0	0	1621	0	0	0	0	0	0
ASV543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	22	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	13	0	0	0	0	6	0	0	0	0	0	8	0	0	0
ASV2382	0	0	0	30	0	0	0	0	0	0	0	380	0	136	0	0	0	0	0	0	0	0	0	0	0	6	0	0	36	0	0	16	0	13	0	44	9	0	0	0	0	0	0	0	5	51	0	0	0	0	15	0	0	573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	36	38	26	0	43	0	0	0	7	0	0	0	0	0
ASV11238	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	7	0	0	0	0	0	0	0	1034	0	0	0	0	0	0	0	0	0	0	0	410	469	0	0	0	0	0	0	0	2	0	0	39	0	0	0	0	566	0	0	0	0	0	0	0	0	37	0	0	0	0	0	0	0	0	0	1498	0	0	92	0	0	0	0	0	0
ASV12039	18	8	0	0	0	0	0	0	0	0	0	0	0	0	20	128	0	0	0	0	0	0	0	0	69	0	0	168	0	0	0	18	0	0	0	0	0	12	0	0	0	0	20	137	0	0	0	0	0	0	0	24	0	0	0	38	83	0	0	17	27	0	0	0	26	0	0	0	0	0	0	0	74	32	0	0	13	28	0	12	0	0	44	419	94	0	0	0	0	0	20	0	179	0	0
ASV362	22	0	0	0	0	0	22	0	6	0	0	0	12	37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	0	0	0	0	0	11	15	0	0	19	0	0	0	0	233	14	0	0	0	0	0	0	0	0
ASV226	0	0	0	0	0	0	0	0	0	0	0	66	51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	0	0	65	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247	317	0	0	0	0	0	155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10483	0	0	0	120	163	0	0	0	0	108	0	49	0	0	0	0	0	0	0	0	0	0	0	68	0	59	37	0	96	0	0	176	0	0	167	0	68	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2357	0	240	0	0	0	0	0	0	0	0	0	766	216	0	0	0	0	0	96	0	0	0	20	0	0	0	0	0	0	78	0	382	0	0
ASV4810	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	4	12	0	0	26	0	0	15	0	16	0	40	0	0	0	0	0	0	0	0	0	69	0	0	0	0	0	0	0	0	0	0	0	96	0	0	478	0	36	0	17	0	0	2218	0	0	5	0	0	0	0	0	88	0	25	14	28	0	25	0	0	0	0	5	0	0	0	0
ASV6308	0	0	0	0	0	0	0	0	0	0	0	0	0	1107	0	0	0	0	0	0	3297	0	0	0	0	0	987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11387	34	0	8	3	0	0	0	0	6	10	0	10	0	0	0	0	0	0	0	26	0	3	0	0	0	0	0	44	0	0	2	0	0	0	6	0	68	0	0	30	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	22	8	0	11	0	0	23	0	19	8	0	5	0	24	0	80	42	6	0	0	0	0	0	0	0	0	0	2	0	0	0	4	0	0	0	27	0	0	0
ASV4668	0	0	0	0	0	0	0	0	0	0	0	0	0	0	861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1164	0	0	581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV7791	0	0	0	0	0	11	0	0	0	5	0	45	0	0	0	0	0	7	0	0	0	4	0	0	3	35	13	13	11	0	0	16	0	12	4	0	17	0	0	43	0	0	0	0	0	0	78	0	0	0	0	0	32	0	0	0	5	0	0	12	8	0	0	0	10	0	0	0	0	0	3	0	15	6	190	0	0	0	0	8	0	0	0	5	0	0	0	0	0	0	0	0	8	0	0
ASV9368	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	0	0	44	43	0	0	0	0	0	0	0	0	54	0	0	26	0	24	94	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	29	0	593	0	0	0	0	0	0	36	0	57	0	0	0	0	0	0	0	0	0	33	0	0	0	0	47	0	0	0	0	0	0	88	0	0	0	0	0	43	0	0
ASV1074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66	0	0	82	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19	0	229
ASV2872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV3524	0	0	0	20	0	0	0	0	0	0	0	212	0	0	10	0	0	0	0	0	18	0	0	0	3	0	0	0	0	0	30	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	13	12	0	0	0	79	0	0	57	0	0	0	0	107	0	0	0	0	0	0	0	0	15	0	0	0	0	0	161	0	0	552	0	0	0	0	0	0	0	0	0	0	0	0
ASV7986	0	0	0	0	0	0	0	0	0	0	0	0	3379	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV10148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	0	0	0	0	0	0	0	0	0	0	1059	0	0	0	0	0	0	0	0	86	0	0	0	0	722	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV4667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	438	0	0	0	0	0	0	0	0	0	0	4503	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV11406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3906	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	302	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	319	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ASV9885	5	129	0	0	0	9	6	5	0	0	0	17	34	0	26	0	0	5	0	0	0	0	0	0	35	0	8	7	198	0	0	0	5	0	7	7	4	7	0	0	0	5	0	0	0	5	17	0	3	0	4	0	0	14	0	50	0	0	0	4	12	4	0	83	7	0	15	0	0	0	8	0	0	7	107	23	0	7	15	6	18	37	5	0	15	91	0	0	0	0	0	0	14	0	0
ASV1241	0	0	0	9	0	36	0	0	0	18	0	220	42	0	0	0	0	21	61	0	0	3	0	0	7	82	0	5	8	0	0	969	0	44	0	0	31	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	681	0	0	0	0	0	0	0	0	0	109	23	0	0	0	0	0	0	0	103	39	0	0	0	0	0	0	0	8	0	0	0	100	0	0	0	0	0	0	7	0	0
