Name,Status,State,Farm,animal,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,AveMean,Bacteria
Dairy 140,BRD,NY,Lambs,calf,05/18-19/2021,103.1,238020715.5,2.826074803,670,0,121939.1865,M.bovis
Dairy 141,BRD,NY,Lambs,calf,05/18-19/2021,102.3,7043919.49,2.826074803,670,0,121939.1865,M.bovis
Dairy 142,BRD,NY,Lambs,calf,05/18-19/2021,103.1,1270718.12,2.826074803,670,0,121939.1865,M.bovis
Dairy 143,BRD,NY,Lambs,calf,05/18-19/2021,103,557091.57,2.826074803,670,0,121939.1865,M.bovis
Dairy 144,BRD,NY,Lambs,calf,05/18-19/2021,102,6996392.11,2.826074803,670,0,121939.1865,M.bovis
Dairy 145,BRD,NY,Lambs,calf,05/18-19/2021,102.2,1955771.77,2.826074803,670,0,121939.1865,M.bovis
Dairy 146,BRD,NY,Lambs,calf,05/18-19/2021,102.2,7081728.29,2.826074803,670,0,121939.1865,M.bovis
Dairy 147,BRD,NY,Lambs,calf,05/18-19/2021,102.5,2844292.44,2.826074803,670,0,121939.1865,M.bovis
Dairy 148,BRD,NY,Lambs,calf,05/18-19/2021,103.5,15050549.22,2.826074803,670,0,121939.1865,M.bovis
Dairy 149,BRD,NY,Lambs,calf,05/18-19/2021,103,733662.87,2.826074803,670,0,121939.1865,M.bovis
Dairy 150,BRD,NY,Lambs,calf,05/18-19/2021,103,5541135.03,2.826074803,670,0,121939.1865,M.bovis
Dairy 151,BRD,NY,Lambs,calf,05/18-19/2021,101.7,4932975.01,2.826074803,670,0,121939.1865,M.bovis
Dairy 152,BRD,NY,Lambs,calf,05/18-19/2021,103,516163.27,2.826074803,670,0,121939.1865,M.bovis
Dairy 153,BRD,NY,Lambs,calf,05/18-19/2021,105.8,3385967.56,5.105694442,127554.1057,1,-4944.919237,M.bovis
Dairy 154,BRD,NY,Lambs,calf,05/18-19/2021,105.3,577272.94,2.826074803,670,0,121939.1865,M.bovis
Dairy 155,BRD,NY,Lambs,calf,05/18-19/2021,102,3430688.56,2.826074803,670,0,121939.1865,M.bovis
Dairy 156,BRD,NY,Lambs,calf,05/18-19/2021,102.4,5918502.89,2.826074803,670,0,121939.1865,M.bovis
Dairy 157,BRD,NY,Lambs,calf,05/18-19/2021,106,3076950.96,2.826074803,670,0,121939.1865,M.bovis
Dairy 158,BRD,NY,Lambs,calf,05/18-19/2021,106.3,2621632.59,2.826074803,670,0,121939.1865,M.bovis
Dairy 159,BRD,NY,Lambs,calf,05/18-19/2021,101.2,35033004.56,2.826074803,670,0,121939.1865,M.bovis
Dairy 160,BRD,NY,Lambs,calf,05/18-19/2021,102.1,418672.67,2.826074803,670,0,121939.1865,M.bovis
Dairy 161,BRD,NY,Lambs,calf,05/18-19/2021,102.4,11310248.62,3.773228076,5932.367898,1,116676.8186,M.bovis
Dairy 162,BRD,NY,Lambs,calf,05/18-19/2021,102.8,1087169.19,2.826074803,670,0,121939.1865,M.bovis
Dairy 163,BRD,NY,Lambs,calf,05/18-19/2021,102.6,4845816.02,2.826074803,670,0,121939.1865,M.bovis
Dairy 164,BRD,NY,Lambs,calf,05/18-19/2021,104.9,2234875.77,2.826074803,670,0,121939.1865,M.bovis
Dairy 165,BRD,NY,Lambs,calf,05/18-19/2021,101.6,1734504.78,2.826074803,670,0,121939.1865,M.bovis
Dairy 166,BRD,NY,Lambs,calf,05/18-19/2021,102,1119813.95,2.826074803,670,0,121939.1865,M.bovis
Dairy 167,BRD,NY,Lambs,calf,05/18-19/2021,,10528011.84,2.826074803,670,0,121939.1865,M.bovis
Dairy 168,BRD,NY,Lambs,calf,05/18-19/2021,101.2,1173828.1,5.673198088,471192.1948,1,-348583.0083,M.bovis
Dairy 169,BRD,NY,Lambs,calf,05/18-19/2021,102,2551793.84,2.826074803,670,0,121939.1865,M.bovis
Dairy 170,BRD,NY,Lambs,calf,05/18-19/2021,104,250409.8,2.826074803,670,0,121939.1865,M.bovis
Dairy 171,Healthy,NY,Southview,Cow,5/20/21,101.6,2948999.14,2.826074803,670,0,31930.39971,M.bovis
Dairy 174,Healthy,NY,Southview,Cow,5/20/21,101.7,3562518.39,2.826074803,670,0,31930.39971,M.bovis
Dairy 177,Healthy,NY,Southview,Cow,5/20/21,,90111.05,3.308230355,2033.435285,1,30566.96443,M.bovis
Dairy 178,Healthy,NY,Southview,Cow,5/20/21,,84183.63,2.826074803,670,0,31930.39971,M.bovis
Dairy 179,Healthy,NY,Southview,Cow,5/20/21,,110761.37,2.826074803,670,0,31930.39971,M.bovis
Dairy 180,Healthy,NY,Southview,Cow,5/20/21,102.5,120842.39,2.826074803,670,0,31930.39971,M.bovis
Dairy 181,Healthy,NY,Southview,Cow,5/20/21,,375920.32,2.826074803,670,0,31930.39971,M.bovis
Dairy 182,Healthy,NY,Southview,Cow,5/20/21,,3918636.4,2.826074803,670,0,31930.39971,M.bovis
Dairy 183,Healthy,NY,Southview,Cow,5/20/21,,1426294.77,2.826074803,670,0,31930.39971,M.bovis
Dairy 184,Healthy,NY,Southview,Cow,5/20/21,101.5,969945.73,2.826074803,670,0,31930.39971,M.bovis
Dairy 186,Healthy,NY,Southview,Cow,5/20/21,101.5,374312.08,2.826074803,670,0,31930.39971,M.bovis
Dairy 189,BRD,NY,Southview,Cow,5/20/21,101.2,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 190,BRD,NY,Southview,Cow,5/20/21,103,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 191,BRD,NY,Southview,Cow,5/20/21,102.5,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 192,BRD,NY,Southview,Cow,5/20/21,102.4,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 193,BRD,NY,Southview,Cow,5/20/21,101.4,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 194,BRD,NY,Southview,Cow,5/20/21,102,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 195,BRD,NY,Southview,Cow,5/20/21,100.1,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 196,BRD,NY,Southview,Cow,5/20/21,103.9,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 200,BRD,NY,Southview,Cow,5/20/21,101.8,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 172,Healthy,NY,Southview,calf,5/20/21,101.2,6671578.79,2.826074803,670,0,31930.39971,M.bovis
Dairy 173,Healthy,NY,Southview,calf,5/20/21,102.7,6941171.64,2.826074803,670,0,31930.39971,M.bovis
Dairy 185,Healthy,NY,Southview,calf,5/20/21,102,38689983.61,2.826074803,670,0,31930.39971,M.bovis
Dairy 187,Healthy,NY,Southview,calf,5/20/21,102,230,2.826074803,670,0,31930.39971,M.bovis
Dairy 188,BRD,NY,Southview,calf,5/20/21,103.2,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 197,BRD,NY,Southview,calf,5/20/21,102,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 198,BRD,NY,Southview,calf,5/20/21,102.3,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 199,BRD,NY,Southview,calf,5/20/21,102.5,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 201,BRD,NY,Southview,calf,5/20/21,102.9,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 202,BRD,NY,Southview,calf,5/20/21,102.6,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 203,BRD,NY,Southview,calf,5/20/21,102.8,230,2.826074803,670,0,121939.1865,M.bovis
Dairy 1,BRD,IN,Warren,calf,2/20/21,101.7,9637749.33,2.826074803,670,0,121939.1865,M.bovis
Dairy 10,Healthy,IN,Warren,calf,2/20/21,,21601177.42,2.826074803,670,0,31930.39971,M.bovis
Dairy 100,Healthy,IN,Warren,calf,2/27/21,,39763553.68,2.826074803,670,0,31930.39971,M.bovis
Dairy 11,BRD,IN,Warren,Cow,2/20/21,103.5,4781208.02,2.826074803,670,0,121939.1865,M.bovis
Dairy 12,BRD,IN,Warren,calf,2/20/21,102.6,4663037.71,2.826074803,670,0,121939.1865,M.bovis
Dairy 13,Healthy,IN,Warren,Cow,2/20/21,,5385838.33,2.826074803,670,0,31930.39971,M.bovis
Dairy 14,BRD,IN,Warren,Cow,2/20/21,101.8,65588633.1,5.204893622,160285.2733,1,-37676.08684,M.bovis
Dairy 15,Healthy,IN,Warren,calf,2/20/21,,1950840.85,2.826074803,670,0,31930.39971,M.bovis
Dairy 16,BRD,IN,Warren,calf,2/20/21,102.4,6002897.77,2.826074803,670,0,121939.1865,M.bovis
Dairy 17,BRD,IN,Warren,calf,2/20/21,101.2,583779,2.826074803,670,0,121939.1865,M.bovis
Dairy 18,BRD,IN,Warren,calf,2/20/21,102.7,2016141.93,2.826074803,670,0,121939.1865,M.bovis
Dairy 19,BRD,IN,Warren,calf,2/20/21,102.3,91171514.23,3.283480501,1920.792722,1,120688.3937,M.bovis
Dairy 20,BRD,IN,Warren,calf,2/20/21,101.5,6665117.43,4.398742582,25046.24254,1,97562.94392,M.bovis
Dairy 21,BRD,IN,Warren,calf,2/20/21,104.1,7722681.38,2.826074803,670,0,121939.1865,M.bovis
Dairy 22,BRD,IN,Warren,calf,2/20/21,102.7,3111145.41,2.826074803,670,0,121939.1865,M.bovis
Dairy 23,BRD,IN,Warren,calf,2/20/21,103,3162868.28,4.070245389,11755.61594,1,110853.5705,M.bovis
Dairy 24,BRD,IN,Warren,calf,2/20/21,102.3,15246955.86,4.51985565,33102.10794,1,89507.07852,M.bovis
Dairy 25,BRD,IN,Warren,calf,2/20/21,102.4,45950512.51,7.118905087,13149374.28,1,-13026765.09,M.bovis
Dairy 26,BRD,IN,Warren,calf,2/20/21,102.5,8049038.54,2.826074803,670,0,121939.1865,M.bovis
Dairy 27,BRD,IN,Warren,calf,2/20/21,103.2,769872.51,5.008832116,102054.4899,1,20554.69656,M.bovis
Dairy 28,BRD,IN,Warren,calf,2/20/21,102,20339595.5,2.826074803,670,0,121939.1865,M.bovis
Dairy 29,BRD,IN,Warren,calf,2/20/21,102,866128.12,2.826074803,670,0,121939.1865,M.bovis
Dairy 3,BRD,IN,Warren,Cow,2/20/21,100.5,3562948.51,2.826074803,670,0,121939.1865,M.bovis
Dairy 30,BRD,IN,Warren,calf,2/20/21,103.5,257076.86,2.826074803,670,0,121939.1865,M.bovis
Dairy 31,BRD,IN,Warren,calf,2/20/21,103.3,10805534.84,2.826074803,670,0,121939.1865,M.bovis
Dairy 33,BRD,IN,Warren,calf,2/20/21,102.1,2591318.05,2.826074803,670,0,121939.1865,M.bovis
Dairy 34,BRD,IN,Warren,calf,2/20/21,101.4,904541.65,2.826074803,670,0,121939.1865,M.bovis
Dairy 35,Healthy,IN,Warren,calf,2/20/21,102.3,3371955.16,2.826074803,670,0,31930.39971,M.bovis
Dairy 36,BRD,IN,Warren,calf,2/20/21,103.3,974609.96,2.826074803,670,0,121939.1865,M.bovis
Dairy 37,BRD,IN,Warren,calf,2/20/21,101.4,754326.45,2.826074803,670,0,121939.1865,M.bovis
Dairy 38,Healthy,IN,Warren,calf,2/20/21,102.1,2823942.96,2.826074803,670,0,31930.39971,M.bovis
Dairy 39,BRD,IN,Warren,calf,2/20/21,101.9,831915.74,2.826074803,670,0,121939.1865,M.bovis
Dairy 4,Healthy,IN,Warren,calf,2/20/21,,1136282.3,2.826074803,670,0,31930.39971,M.bovis
Dairy 40,Healthy,IN,Warren,calf,2/20/21,101.3,1791481.59,2.826074803,670,0,31930.39971,M.bovis
Dairy 41,Healthy,IN,Warren,calf,2/20/21,101.9,5078113.97,2.826074803,670,0,31930.39971,M.bovis
Dairy 42,Healthy,IN,Warren,calf,2/27/21,101.8,49919863.86,5.236327333,172316.6855,1,-139716.2858,M.bovis
Dairy 43,Healthy,IN,Warren,calf,2/27/21,,467527.57,2.826074803,670,0,31930.39971,M.bovis
Dairy 44,Healthy,IN,Warren,calf,2/27/21,,1462246.52,2.826074803,670,0,31930.39971,M.bovis
Dairy 45,Healthy,IN,Warren,calf,2/27/21,,188309.8,2.826074803,670,0,31930.39971,M.bovis
Dairy 46,Healthy,IN,Warren,calf,2/27/21,,6729168.34,2.826074803,670,0,31930.39971,M.bovis
Dairy 47,BRD,IN,Warren,calf,2/27/21,104.5,150662.88,2.826074803,670,0,121939.1865,M.bovis
Dairy 48,Healthy,IN,Warren,calf,2/27/21,,36565621.94,2.826074803,670,0,31930.39971,M.bovis
Dairy 49,BRD,IN,Warren,calf,2/27/21,103.4,29245119.82,2.826074803,670,0,121939.1865,M.bovis
Dairy 5,Healthy,IN,Warren,calf,2/20/21,101.6,4496847.68,2.826074803,670,0,31930.39971,M.bovis
Dairy 50,BRD,IN,Warren,calf,2/27/21,102.1,227869.84,2.826074803,670,0,121939.1865,M.bovis
Dairy 51,BRD,IN,Warren,calf,2/27/21,103.4,9385552.66,2.826074803,670,0,121939.1865,M.bovis
Dairy 52,Healthy,IN,Warren,calf,2/27/21,103.2,1673549.83,2.826074803,670,0,31930.39971,M.bovis
Dairy 53,BRD,IN,Warren,calf,2/27/21,102.7,526638.98,2.826074803,670,0,121939.1865,M.bovis
Dairy 54,Healthy,IN,Warren,calf,2/27/21,102.6,14130571.81,2.826074803,670,0,31930.39971,M.bovis
Dairy 55,Healthy,IN,Warren,calf,2/27/21,102.8,20726746.82,6.122996498,1327383.753,1,-1294783.353,M.bovis
Dairy 56,Healthy,IN,Warren,calf,2/27/21,102.7,15152907.89,5.67239585,470322.6025,1,-437722.2028,M.bovis
Dairy 57,BRD,IN,Warren,calf,2/27/21,102.6,227171.03,2.826074803,670,0,121939.1865,M.bovis
Dairy 58,BRD,IN,Warren,calf,2/27/21,102.3,92910.88,2.826074803,670,0,121939.1865,M.bovis
Dairy 59,Healthy,IN,Warren,calf,2/27/21,102.4,9687382.65,2.826074803,670,0,31930.39971,M.bovis
Dairy 6,BRD,IN,Warren,calf,2/20/21,103.2,8673.95,2.826074803,670,0,121939.1865,M.bovis
Dairy 60,BRD,IN,Warren,calf,2/27/21,102.3,21106.16,2.826074803,670,0,121939.1865,M.bovis
Dairy 61,Healthy,IN,Warren,calf,2/27/21,102.6,1822763.13,2.826074803,670,0,31930.39971,M.bovis
Dairy 62,BRD,IN,Warren,calf,2/27/21,102.5,89799746.32,2.826074803,670,0,121939.1865,M.bovis
Dairy 63,Healthy,IN,Warren,calf,2/27/21,103.5,2751702.39,2.826074803,670,0,31930.39971,M.bovis
Dairy 64,BRD,IN,Warren,calf,2/27/21,103.2,542572842.1,2.826074803,670,0,121939.1865,M.bovis
Dairy 65,BRD,IN,Warren,calf,2/27/21,102.1,142912.77,3.674518006,4726.26432,1,117882.9221,M.bovis
Dairy 66,Healthy,IN,Warren,calf,2/27/21,102.2,7180278.65,2.826074803,670,0,31930.39971,M.bovis
Dairy 67,Healthy,IN,Warren,calf,2/27/21,102.5,6725540.39,4.738064437,54709.71311,1,-22109.3134,M.bovis
Dairy 68,BRD,IN,Warren,calf,2/27/21,102.3,86726609,4.230994024,17021.35087,1,105587.8356,M.bovis
Dairy 69,Healthy,IN,Warren,calf,2/27/21,102.3,4518680.78,2.826074803,670,0,31930.39971,M.bovis
Dairy 7,Healthy,IN,Warren,calf,2/20/21,,1234768.98,2.826074803,670,0,31930.39971,M.bovis
Dairy 70,Healthy,IN,Warren,calf,2/27/21,102.8,419528.83,2.826074803,670,0,31930.39971,M.bovis
Dairy 71,Healthy,IN,Warren,calf,2/27/21,102.3,2081090.9,5.591857647,390712.807,1,-358112.4073,M.bovis
Dairy 72,BRD,IN,Warren,calf,2/27/21,103.7,268921.55,3.284347977,1924.633216,1,120684.5532,M.bovis
Dairy 73,Healthy,IN,Warren,calf,2/27/21,101.9,29031589.01,2.826074803,670,0,31930.39971,M.bovis
Dairy 74,Healthy,IN,Warren,calf,2/27/21,102.8,175385812.7,2.826074803,670,0,31930.39971,M.bovis
Dairy 75,Healthy,IN,Warren,calf,2/27/21,102,1886584.11,4.473999278,29785.11478,1,2815.284935,M.bovis
Dairy 77,Healthy,IN,Warren,calf,2/27/21,101.9,13684335.48,2.826074803,670,0,31930.39971,M.bovis
Dairy 78,BRD,IN,Warren,calf,2/27/21,101.9,69054.48,7.017796807,10418298.75,1,-10295689.56,M.bovis
Dairy 79,BRD,IN,Warren,calf,2/27/21,102.6,6757657.35,2.826074803,670,0,121939.1865,M.bovis
Dairy 8,BRD,IN,Warren,calf,2/20/21,104.3,13189465.93,2.826074803,670,0,121939.1865,M.bovis
Dairy 80,BRD,IN,Warren,calf,2/27/21,102.1,37600174.54,4.453774413,28429.83983,1,94179.34663,M.bovis
Dairy 81,Healthy,IN,Warren,calf,2/27/21,101,30253012.09,2.826074803,670,0,31930.39971,M.bovis
Dairy 82,Healthy,IN,Warren,calf,2/27/21,101.4,4099429.5,2.826074803,670,0,31930.39971,M.bovis
Dairy 83,Healthy,IN,Warren,calf,2/27/21,,524047.26,2.826074803,670,0,31930.39971,M.bovis
Dairy 84,Healthy,IN,Warren,calf,2/27/21,100.9,2179922.83,2.826074803,670,0,31930.39971,M.bovis
Dairy 85,Healthy,IN,Warren,calf,2/27/21,,178999773.1,2.826074803,670,0,31930.39971,M.bovis
Dairy 86,Healthy,IN,Warren,calf,2/27/21,101.6,7213799.29,2.826074803,670,0,31930.39971,M.bovis
Dairy 87,BRD,IN,Warren,calf,2/27/21,101,148673.26,2.826074803,670,0,121939.1865,M.bovis
Dairy 88,Healthy,IN,Warren,calf,2/27/21,,1253180.83,2.826074803,670,0,31930.39971,M.bovis
Dairy 89,BRD,IN,Warren,calf,2/27/21,103,494869.24,2.826074803,670,0,121939.1865,M.bovis
Dairy 9,Healthy,IN,Warren,calf,2/20/21,,3346925.22,2.826074803,670,0,31930.39971,M.bovis
Dairy 90,BRD,IN,Warren,calf,2/27/21,102.3,7684929.3,2.826074803,670,0,121939.1865,M.bovis
Dairy 91,BRD,IN,Warren,calf,2/27/21,102.2,109573.09,2.826074803,670,0,121939.1865,M.bovis
Dairy 92,Healthy,IN,Warren,calf,2/27/21,,1147372.46,2.826074803,670,0,31930.39971,M.bovis
Dairy 93,Healthy,IN,Warren,calf,2/27/21,,442461.32,2.826074803,670,0,31930.39971,M.bovis
Dairy 94,Healthy,IN,Warren,calf,2/27/21,,388830.26,2.826074803,670,0,31930.39971,M.bovis
Dairy 95,Healthy,IN,Warren,calf,2/27/21,,525847.11,2.826074803,670,0,31930.39971,M.bovis
Dairy 96,Healthy,IN,Warren,calf,2/27/21,,283638.92,2.826074803,670,0,31930.39971,M.bovis
Dairy 97,Healthy,IN,Warren,calf,2/27/21,,2739415.82,2.826074803,670,0,31930.39971,M.bovis
Dairy 98,BRD,IN,Warren,calf,2/27/21,103.6,71724.59,2.826074803,670,0,121939.1865,M.bovis
Dairy 99,BRD,IN,Warren,calf,2/27/21,102.8,38652.06,2.826074803,670,0,121939.1865,M.bovis
Dairy 204,BRD,TX,Full Circle,calf,1/1/22,101.6,230,4.389034568,24492.58182,1,255209.8151,M.haemolytica
Dairy 205,BRD,TX,Full Circle,calf,1/1/22,100.5,4034413.22,5.451906206,283078.0571,1,-3375.660227,M.haemolytica
Dairy 206,BRD,TX,Full Circle,calf,1/1/22,102.9,8038339.76,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 207,Healthy,TX,Full Circle,calf,1/1/22,101.9,3616426.91,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 208,Healthy,TX,Full Circle,calf,1/1/22,102.7,3553039.03,5.256698109,180591.8341,1,33135.47752,M.haemolytica
Dairy 209,Healthy,TX,Full Circle,calf,1/1/22,101.5,2087082.96,3.531648613,3401.328772,1,210325.9829,M.haemolytica
Dairy 210,BRD,TX,Full Circle,calf,1/1/22,102.1,2158001.1,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 211,Healthy,TX,Full Circle,calf,1/1/22,102.1,1105469.58,5.447312306,280099.4823,1,-66372.17068,M.haemolytica
Dairy 212,BRD,TX,Full Circle,calf,1/1/22,101.2,2745725.96,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 213,Healthy,TX,Full Circle,calf,1/1/22,101.4,3370577.32,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 214,BRD,TX,Full Circle,calf,1/1/22,102.6,1379088.03,4.284155029,19237.78335,1,260464.6135,M.haemolytica
Dairy 215,BRD,TX,Full Circle,calf,1/1/22,102.3,1056520.57,5.294678378,197096.2575,1,82606.13937,M.haemolytica
Dairy 216,Healthy,TX,Full Circle,calf,1/1/22,101.9,16253025.48,5.824334021,667319.8162,1,-453592.5046,M.haemolytica
Dairy 217,Healthy,TX,Full Circle,calf,1/1/22,101.7,1129128.62,3.89898794,7924.793237,1,205802.5184,M.haemolytica
Dairy 218,BRD,TX,Full Circle,calf,1/1/22,102.3,11995429.4,5.389703291,245303.2436,1,34399.15327,M.haemolytica
Dairy 219,BRD,TX,Full Circle,calf,1/1/22,102.8,10206918.28,3.830081531,6762.099097,1,272940.2978,M.haemolytica
Dairy 220,Healthy,TX,Full Circle,calf,1/1/22,100.6,3698219.72,4.191582672,15544.71171,1,198182.5999,M.haemolytica
Dairy 221,Healthy,TX,Full Circle,calf,1/1/22,101.9,1750806.51,5.266967773,184913.14,1,28814.17162,M.haemolytica
Dairy 222,BRD,TX,Full Circle,calf,1/1/22,105.1,17982833.49,5.202691204,159474.4835,1,120227.9134,M.haemolytica
Dairy 223,Healthy,TX,Full Circle,calf,1/1/22,101.7,4220078.83,4.832487851,67996.70239,1,145730.6092,M.haemolytica
Dairy 224,BRD,TX,Full Circle,calf,1/1/22,101.7,6431811.53,5.448843634,281088.8599,1,-1386.463027,M.haemolytica
Dairy 225,BRD,TX,Full Circle,calf,1/1/22,97.8,23011875.03,5.224385065,167642.8616,1,112059.5353,M.haemolytica
Dairy 226,Healthy,TX,Full Circle,calf,1/1/22,101.2,1675346.35,4.885414278,76809.38323,1,136917.9284,M.haemolytica
Dairy 227,Healthy,TX,Full Circle,calf,1/1/22,102.1,48143464.26,5.275018514,188372.9389,1,25354.37272,M.haemolytica
Dairy 228,BRD,TX,Full Circle,calf,1/1/22,101.4,4256127.29,4.390776909,24591.04071,1,255111.3562,M.haemolytica
Dairy 229,Healthy,TX,Full Circle,calf,1/1/22,100.8,96764085036,5.648016544,444648.2059,1,-230920.8943,M.haemolytica
Dairy 230,BRD,TX,Full Circle,calf,1/1/22,100.9,83956390.23,5.015256959,103575.4811,1,176126.9158,M.haemolytica
Dairy 231,Healthy,TX,Full Circle,calf,1/1/22,102,60454198.56,5.61848587,415418.535,1,-201691.2234,M.haemolytica
Dairy 232,BRD,TX,Full Circle,calf,1/1/22,101,10538933.06,5.184117798,152798.0451,1,126904.3518,M.haemolytica
Dairy 233,Healthy,TX,Full Circle,calf,1/1/22,102,29599554.86,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 234,BRD,TX,Full Circle,calf,1/1/22,101.2,2085308.57,4.340239366,21889.67764,1,257812.7192,M.haemolytica
Dairy 235,Healthy,TX,Full Circle,calf,1/1/22,102.4,7366158.84,4.445872727,27917.25584,1,185810.0558,M.haemolytica
Dairy 236,BRD,TX,Full Circle,calf,1/1/22,102.4,5139234.32,3.43416975,2717.501235,1,276984.8956,M.haemolytica
Dairy 237,Healthy,TX,Full Circle,calf,1/1/22,102.3,631822.95,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 238,BRD,TX,Full Circle,calf,1/1/22,102.3,3496147.11,4.240395899,17393.85715,1,262308.5397,M.haemolytica
Dairy 239,Healthy,TX,Full Circle,calf,1/1/22,101.5,5431254.09,4.880398617,75927.4155,1,137799.8961,M.haemolytica
Dairy 240,BRD,TX,Full Circle,calf,1/1/22,102.1,29984283.47,3.835570299,6848.103238,1,272854.2936,M.haemolytica
Dairy 241,BRD,TX,Full Circle,calf,1/1/22,102.7,1132230.26,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 242,Healthy,TX,Full Circle,calf,1/1/22,102.8,6193278.97,4.104595949,12723.18814,1,201004.1235,M.haemolytica
Dairy 243,Healthy,TX,Full Circle,calf,1/1/22,102.3,916095.54,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 244,BRD,TX,Full Circle,calf,1/1/22,101.7,35556617.53,5.339299878,218423.7595,1,61278.63737,M.haemolytica
Dairy 245,Healthy,TX,Full Circle,calf,1/1/22,103.3,12594452.96,4.72224663,52752.93534,1,160974.3763,M.haemolytica
Dairy 246,Healthy,TX,Full Circle,calf,1/1/22,101.8,1254517.03,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 247,BRD,TX,Full Circle,calf,1/1/22,101.7,7000749.58,4.531790972,34024.4389,1,245677.958,M.haemolytica
Dairy 248,BRD,TX,Full Circle,calf,1/1/22,101.8,20020994.03,3.133053338,1358.480278,1,278343.9166,M.haemolytica
Dairy 249,Healthy,TX,Full Circle,calf,1/1/22,101.6,2361256.45,3.906869102,8069.917639,1,205657.394,M.haemolytica
Dairy 250,BRD,TX,Full Circle,calf,1/1/22,101.9,11561521.59,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 251,BRD,TX,Full Circle,calf,1/1/22,101.4,858451.19,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 252,Healthy,TX,Full Circle,calf,1/1/22,101.9,51368531.41,4.080208053,12028.4053,1,201698.9063,M.haemolytica
Dairy 253,Healthy,TX,Full Circle,calf,1/1/22,102.2,3557451.29,4.907330794,80785.01207,1,132942.2996,M.haemolytica
Dairy 254,BRD,TX,Full Circle,calf,1/1/22,102.6,1263484.41,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 255,Healthy,TX,Full Circle,calf,1/1/22,101.7,36041376.31,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 256,BRD,TX,Full Circle,calf,1/1/22,102,2813741.5,4.07751513,11954.05172,1,267748.3452,M.haemolytica
Dairy 257,BRD,TX,Full Circle,calf,1/1/22,102.5,305768587.2,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 258,Healthy,TX,Full Circle,calf,1/1/22,103.1,2395705.91,4.527768403,33710.74908,1,180016.5625,M.haemolytica
Dairy 259,Healthy,TX,Full Circle,calf,1/1/22,102.4,31606365.67,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 260,BRD,TX,Full Circle,calf,1/1/22,105,47980178.94,5.004634658,101072.8841,1,178629.5128,M.haemolytica
Dairy 285,Healthy,TX,Full Circle,calf,1/1/22,102.2,3498858.04,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 286,BRD,TX,Full Circle,calf,1/1/22,102.3,27400127.77,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 287,Healthy,TX,Full Circle,calf,1/1/22,102.2,3688539.15,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 288,BRD,TX,Full Circle,calf,1/1/22,102.2,10055396.58,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 289,Healthy,TX,Full Circle,calf,1/1/22,102.2,17707878.4,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 290,BRD,TX,Full Circle,calf,1/1/22,101.2,185214285.2,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 291,Healthy,TX,Full Circle,calf,1/1/22,102.9,41651198.16,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 292,BRD,TX,Full Circle,calf,1/1/22,101.8,4119073.23,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 293,Healthy,TX,Full Circle,calf,1/1/22,101.3,18210507.83,2.230448921,170,0,213557.3116,M.haemolytica
Dairy 294,BRD,TX,Full Circle,calf,1/1/22,101.6,468804397.5,2.230448921,170,0,279532.3969,M.haemolytica
Dairy 295,BRD,TX,Full Circle,calf,1/1/22,102,19902943.76,2.230448921,170,0,279532.3969,M.haemolytica
