"","Name","Status","State","Farm","animal","Date.of.colleciton","RectaTemp","X16S.copies","Hscopy_log","HScopies","HSpre_abs","MBcopy_log","MBcopies","MBpre_abs","MHcopy_log","MHcopies","MHpre_abs","PMcopy_log","PMcopies","PMpre_abs","ID","HSRel","PMRel","MBRel","MHRel","BactABund","HSRelBact","PMRelBact","MBRelBact","MHRelBact","X16S_log"
"147","Dairy 358","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,380132264.9,4.857732247,72066.30355,1,2.826074803,670,0,2.230448921,170,0,4.302436435,20064.87393,1,"Dairy358",0.000189582180215505,5.27839275502657e-05,1.7625444137878e-06,4.47212761707353e-07,92971.17748,0.775146722923918,0.215818218870212,0.00720653452134809,0.00182852368452116,8.57993473439551
"148","Dairy 359","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",100.9,50149516.65,4.949639147,89051.07108,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy359",0.00177571145304349,3.7886706132391e-06,1.336004900458e-05,3.38986318026656e-06,90081.07108,0.988565855316204,0.00210921115526328,0.00743774460013892,0.00188718892839346,7.7002667602288
"149","Dairy 360","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",101.4,175862209.2,3.073465104,1184.309203,1,2.826074803,670,0,2.230448921,170,0,3.360810264,2295.145721,1,"Dairy360",6.73430186273357e-06,1.30508182027319e-05,3.80980088358858e-06,9.66665895835909e-07,4319.454924,0.274180243534821,0.531350774896986,0.155112163869869,0.0393568176983249,8.24517252697989
"150","Dairy 361","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102,463570905.3,2.898677268,791.9126276,1,2.826074803,670,0,3.289264121,1946.543533,1,8.336701539,217120854.1,1,"Dairy361",1.70828802788543e-06,0.468366007481617,1.44530209368168e-06,4.19902006520511e-06,217124262.556161,3.64727837541954e-06,0.999984301818136,3.08579056118475e-06,8.9651129269651e-06,8.66611617183458
"151","Dairy 362","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.8,285561307.9,5.725619002,531641.6556,1,2.826074803,670,0,6.008714217,1020267.886,1,3.233445982,1711.77225,1,"Dairy362",0.00186174261320506,5.99441241738339e-06,2.34625623802867e-06,0.00357285058505645,1554291.31385,0.342047627019877,0.00110132009022164,0.000431064623490947,0.65641998826641,8.45569936392511
"152","Dairy 363","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",101.2,206196761.5,5.989711365,976587.9591,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy363",0.00473619445812683,9.21449971463301e-07,3.24932358358111e-06,8.24455237625058e-07,977617.9591,0.998946418700258,0.000194349948496154,0.000685339292065384,0.000173892059180769,8.31428184213361
"153","Dairy 364","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.8,705562142,5.574132075,375087.0545,1,2.826074803,670,0,6.419960621,2630029.51,1,3.399159257,2507.028419,1,"Dairy364",0.000531614484638831,3.55323545548168e-06,9.49597434608389e-07,0.00372756608304531,3008293.592919,0.124684324489767,0.000833372256252219,0.000222717623564756,0.874259585630416,8.84853527063954
"154","Dairy 365","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.3,94752984.77,3.093956445,1241.527788,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy365",1.31027828940021e-05,2.00521387754907e-06,7.07101735767305e-06,1.79413873254391e-06,2271.527788,0.546560686846416,0.0836441451448359,0.294955669721263,0.0748394982874847,7.97659290394887
"155","Dairy 366","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.3,66200848.46,4.722603661,52796.321,1,2.826074803,670,0,4.276754344,18912.73531,1,5.484533384,305164.0595,1,"Dairy366",0.000797517286079811,0.00460966991509764,1.01207162081137e-05,0.000285687204166688,377543.11581,0.139841832069241,0.80828929656229,0.00177463174917797,0.0500942396192913,7.82086356215003
"156","Dairy 367","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",101.8,235633969.7,4.356816106,22741.34288,1,2.826074803,670,0,6.049824654,1121565.531,1,2.278753601,190,0,"Dairy367",9.65113090822745e-05,8.06335352419265e-07,2.84339308484688e-06,0.00475977861947466,1145166.87388,0.0198585406185815,0.000165914683993828,0.000585067569872972,0.979390477127552,8.372237901667
"157","Dairy 368","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.2,607148424.2,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,3.161309008,1449.803046,1,"Dairy368",3.12938307054573e-07,2.3878890040937e-06,1.10351929329771e-06,2.79997432627776e-07,2479.803046,0.0766189880710389,0.584644433088578,0.2701827474084,0.0685538314319822,8.78329487289672
"158","Dairy 369","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.2,4106046697,3.048752791,1118.80086,1,2.826074803,670,0,2.230448921,170,0,8.199253873,158217265,1,"Dairy369",2.72476409198519e-07,0.0385327485719045,1.63173984477459e-07,4.14023542704001e-08,158219223.80086,7.07120685542081e-06,0.99998761970377,4.23463081100236e-06,1.07445856398567e-06,9.61342388428649
"159","Dairy 370","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.2,571719904.9,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,3.693285539,4934.981613,1,"Dairy370",3.32330566719088e-07,8.63181703261352e-06,1.17190252474626e-06,2.97348401801289e-07,5964.981613,0.0318525709427028,0.827325536468506,0.112322223850583,0.0284996687382077,8.75718331355768
"160","Dairy 372","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",100.8,1421843621,3.325440876,2115.635645,1,2.826074803,670,0,5.87963399,757938.5384,1,2.278753601,190,0,"Dairy372",1.48795241175119e-06,1.33629322658121e-07,4.71219190426005e-07,0.000533067439488833,760914.174045,0.00278038669427504,0.000249699646137441,0.000880519804800451,0.996089393854787,9.15285183420174
"161","Dairy 373","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.2,84513906.38,5.082341421,120876.3733,1,2.826074803,670,0,4.82287418,66508.04473,1,2.278753601,190,0,"Dairy373",0.00143025424427198,2.24815072617402e-06,7.92768940282417e-06,0.000786947942400861,188244.41803,0.642124608872791,0.00100932607717335,0.00355920248266392,0.353306862567371,7.92692818115573
"162","Dairy 374","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.9,1172828996,3.259403862,1817.204745,1,2.826074803,670,0,5.365088536,231786.7128,1,7.722416911,52773623.15,1,"Dairy374",1.54942003582592e-06,0.044996860863764,5.71268277204156e-07,0.000197630441940404,53007897.067545,3.42817739531232e-05,0.99558039593145,1.2639626113563e-05,0.00437268266848329,9.06923469491763
"163","Dairy 375","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.6,818654622.3,3.901646751,7973.458727,1,2.826074803,670,0,2.230448921,170,0,8.032877692,107864290.6,1,"Dairy375",9.73971014125428e-06,0.131757993739725,8.1841594947286e-07,2.07657778224457e-07,107873104.058727,7.3915169092188e-05,0.999918297903783,6.21100139693066e-06,1.57592572757942e-06,8.91310071881686
"164","Dairy 376","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.8,855819393.9,3.967789603,9285.164517,1,2.826074803,670,0,3.30710359,2028.166428,1,2.278753601,190,0,"Dairy376",1.08494439167675e-05,2.22009458250488e-07,7.82875458041195e-07,2.36985331537951e-06,12173.330945,0.762746413364678,0.0156078891519859,0.055038345957003,0.166607351526333,8.93238212440382
"165","Dairy 377","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,931419897.9,5.914139281,820614.6776,1,2.826074803,670,0,2.230448921,170,0,4.687560194,48703.50241,1,"Dairy377",0.000881036232369714,5.22895232534843e-05,7.19331851843188e-07,1.82517037034839e-07,870158.18001,0.943063797424245,0.0559708608490473,0.000769974948683813,0.000195366778024251,8.96914551198425
"166","Dairy 378","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.5,21146367.32,2.861196249,726.4341437,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy378",3.43526683664928e-05,8.98499478065436e-06,3.16839289633601e-05,8.03920585637496e-06,1756.4341437,0.413584617621778,0.108173711312487,0.381454666207193,0.0967870048585415,7.32523579232514
"167","Dairy 379","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,528541017.8,3.02659771,1063.157751,1,5.591551634,390437.5999,1,6.032052355,1076594.991,1,7.935480611,86194709.56,1,"Dairy379",2.01149525806964e-06,0.163080454793796,0.000738708230300002,0.0020369185261746,87662805.308651,1.21278089066023e-05,0.983252923021548,0.00445385700954142,0.0122810921600036,8.72307869750384
"168","Dairy 381","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,112475678.7,3.097239654,1250.949143,1,2.826074803,670,0,2.230448921,170,0,8.128752055,134509220.3,1,"Dairy381",1.11219523852493e-05,1.19589605374837,5.95684336155066e-06,1.51143786785614e-06,134511311.249143,9.2999550103484e-06,0.999984455217011,4.98099374526965e-06,1.26383423387439e-06,8.05105862632364
"169","Dairy 382","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",105,204192260.5,3.902608423,7991.134189,1,2.826074803,670,0,4.665278403,46267.75245,1,3.413530906,2591.378825,1,"Dairy382",3.91353431782004e-05,1.26908768170476e-05,3.28122132719129e-06,0.000226589158358429,57520.265464,0.138927282837409,0.0450515797188359,0.0116480686345116,0.804373068809243,8.31003927912439
"170","Dairy 383","Healthy","CA","Gold Star Cattle","calf","07/14-15/2022",102.1,1651673367,3.002729541,1006.304792,1,2.826074803,670,0,7.275231404,18846530.16,1,8.365337489,231919619,1,"Dairy383",6.09263800038013e-07,0.140414941376239,4.056492121181e-07,0.0114105673292,250767825.464792,4.01289435809733e-06,0.924838019271981,2.67179411377106e-06,0.0751552960395474,9.21792416616794
"171","Dairy 384","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,251584805.5,3.401793662,2522.282123,1,2.826074803,670,0,4.63258605,42912.72067,1,7.321397492,20960299.88,1,"Dairy384",1.00255741517744e-05,0.0833130595400762,2.66311790439188e-06,0.000170569604093201,21006404.882793,0.000120072051218344,0.997805193080385,3.18950340973775e-05,0.00204283983429983,8.40068441001468
"172","Dairy 385","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.4,294729674.9,4.281058115,19101.08842,1,2.826074803,670,0,6.043824349,1106176.298,1,2.278753601,190,0,"Dairy385",6.48088402583855e-05,6.44658533500116e-07,2.27326956550041e-06,0.00375318942137509,1126137.38642,0.0169615969155615,0.000168718312961806,0.00059495405097058,0.982274730720506,8.46942386652774
"173","Dairy 386","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",104.3,404678856.5,3.083672454,1212.474053,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy386",2.99613887289908e-06,4.69508097465922e-07,1.65563381737983e-06,4.20086192469509e-07,2242.474053,0.54068587833957,0.0847278476849337,0.298777147099503,0.0758091268759933,8.60711051521208
"174","Dairy 387","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.1,204853367.8,2.986183226,968.6864527,1,2.826074803,670,0,3.610104883,4074.786732,1,3.82485259,6681.171037,1,"Dairy387",4.72868209638485e-06,3.26144066302238e-05,3.27063209746264e-06,1.9891236232827e-05,12394.6442217,0.0781536311469164,0.539036935429167,0.0540556056322289,0.328753827791688,8.3114431102917
"175","Dairy 388","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.3,1893218014,3.897846968,7904.000661,1,2.826074803,670,0,2.230448921,170,0,8.370759864,234833399,1,"Dairy388",4.17490252181807e-06,0.124039279820628,3.53894794495654e-07,8.97942015884495e-08,234842143.000661,3.3656653614244e-05,0.999962766475602,2.85298026767757e-06,7.23890515679383e-07,9.27720062836402
"176","Dairy 389","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,744694728.5,3.508375129,3223.852246,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy389",4.32909234162788e-06,2.55138102538616e-07,8.99697519478278e-07,2.2828146016613e-07,4253.852246,0.75786653122037,0.044665397153524,0.157504295225585,0.0399637764005215,8.87197828017993
"177","Dairy 390","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.7,1005690285,5.294964335,197226.0766,1,2.826074803,670,0,4.243637465,17524.17031,1,2.278753601,190,0,"Dairy390",0.000196110153932729,1.88924963116254e-07,6.6620908046258e-07,1.74250169971563e-05,215610.24691,0.914734245827964,0.000881219713455037,0.00310745898955197,0.0812770754690288,9.00246425528199
"178","Dairy 391","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.5,3461882532,2.998324158,996.1486658,1,2.826074803,670,0,6.420508113,2633347.138,1,8.242345274,174721067.3,1,"Dairy391",2.87747679648883e-07,0.0504699583781256,1.93536318406774e-07,0.000760669119664976,177356080.586666,5.61665922310021e-06,0.985142808309985,3.77771090668979e-06,0.014847797319885,9.5393123275095
"179","Dairy 392","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102,9377508174,2.278753601,190,0,2.826074803,670,0,6.30198624,2004408.521,1,2.278753601,190,0,"Dairy392",2.02612460020875e-08,2.02612460020875e-08,7.14475516915716e-08,0.000213746390171902,2005458.521,9.47414259683908e-05,9.47414259683908e-05,0.000334088186309589,0.999476428961754,9.97208745142642
"180","Dairy 393","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.3,699838680.9,5.635982236,432496.14,1,3.266100162,1845.440986,1,7.339040577,21829338.56,1,4.066989447,11667.81264,1,"Dairy393",0.000617994048919682,1.66721459651174e-05,2.63695196674003e-06,0.0311919577407857,22275347.953626,0.0194159095023069,0.000523799343753941,8.284678604536e-05,0.979977444367894,8.8449979433933
"181","Dairy 394","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.1,297047243.3,3.549723529,3545.875874,1,2.826074803,670,0,5.873723785,747693.81,1,2.278753601,190,0,"Dairy394",1.19370771955587e-05,6.39628895017589e-07,2.25553347190413e-06,0.00251708718685153,752099.685874,0.00471463549393643,0.000252626086100814,0.000890839356250237,0.994141899063713,8.47282552779214
"182","Dairy 395","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.7,306532323.4,3.550400851,3551.41031,1,2.826074803,670,0,3.496047106,3133.625599,1,3.499737305,3160.365445,1,"Dairy395",1.15857612359063e-05,1.03100560813483e-05,2.18574012870318e-06,1.02228227165162e-05,10515.401354,0.337734166337746,0.300546345175671,0.063716065363985,0.298003423122598,8.48647627842488
"183","Dairy 396","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,104603108.6,3.11505446,1303.330204,1,3.228517415,1692.456111,1,3.801292543,6328.379903,1,2.278753601,190,0,"Dairy396",1.24597655026095e-05,1.81638961349185e-06,1.61797879016379e-05,6.04989659265251e-05,9514.166218,0.136988378606862,0.0199702207893463,0.177888011647097,0.665153388956695,8.01954459525829
"184","Dairy 398","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",103,383055528.3,3.206747463,1609.709337,1,2.826074803,670,0,2.230448921,170,0,7.745756589,55687354.76,1,"Dairy398",4.20228718312431e-06,0.145376716026369,1.74909367050114e-06,4.43799886545065e-07,55689804.469337,2.89049198922275e-05,0.999956011529214,1.20309274989267e-05,3.05262339525007e-06,8.58326173564097
"185","Dairy 399","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.7,2717352411,3.977531781,9495.804847,1,2.826074803,670,0,5.86150845,726956.5439,1,3.273750822,1878.238859,1,"Dairy399",3.4945061996966e-06,6.91201793111847e-07,2.46563529002643e-07,0.000267523837157535,739000.587606,0.0128495227287461,0.00254159318747577,0.000906629860972739,0.983702254222805,9.43414596549261
"186","Dairy 401","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.2,58716309.65,3.105921897,1276.209277,1,2.826074803,670,0,2.230448921,170,0,3.414296284,2595.949762,1,"Dairy401",2.1735175194206e-05,4.42117322678163e-05,1.14107988733246e-05,2.89527732606744e-06,4712.159039,0.270833235134363,0.550904530283194,0.142185353774092,0.0360768808083517,7.76875875953261
"187","Dairy 402","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.9,229992605.7,5.361108568,229672.273,1,2.826074803,670,0,5.998443469,996422.3705,1,2.278753601,190,0,"Dairy402",0.000998607204353266,8.26113515352898e-07,2.91313713308654e-06,0.00433241045931591,1226954.6435,0.18718888609023,0.000154854950023261,0.000546067455345182,0.812110191504402,8.3617138754915
"188","Dairy 403","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.8,158692862.4,3.150879277,1415.400278,1,2.826074803,670,0,2.230448921,170,0,7.781992911,60533099.39,1,"Dairy403",8.91911744859925e-06,0.381448153839589,4.22199202829427e-06,1.07125170867168e-06,60535354.790278,2.33813823823052e-05,0.999962742429018,1.10679123352161e-05,2.80827626415931e-06,8.20055739647325
"189","Dairy 404","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.7,704933645.7,3.990185233,9776.54116,1,2.826074803,670,0,2.230448921,170,0,4.322984799,21037.04807,1,"Dairy404",1.38687395893721e-05,2.98425932686334e-05,9.50444065320062e-07,2.41157449409568e-07,31653.58923,0.308860429348536,0.664602295718867,0.0211666359581428,0.00537063897445415,8.84814824007193
"190","Dairy 405","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",97.8,150633816.3,2.278753601,190,0,2.826074803,670,0,4.146873865,14024.06335,1,3.262456379,1830.02229,1,"Dairy405",1.26133696049763e-06,1.21488144890079e-05,4.44787243964953e-06,9.31003654721851e-05,16714.08564,0.0113676574412957,0.109489823698187,0.0400859499245691,0.839056568935948,8.1779224819449
"191","Dairy 406","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.1,1024778470,2.952068193,895.5053669,1,2.826074803,670,0,2.230448921,170,0,7.852506966,71204422.14,1,"Dairy406",8.73852635584743e-07,0.0694827460026556,6.5379984027182e-07,1.6588951171076e-07,71206157.6453669,1.25762349284447e-05,0.999975627032489,9.40929860780929e-06,2.38743397511579e-06,9.01062999298164
"192","Dairy 407","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.7,44017143.84,3.05491644,1134.792455,1,2.826074803,670,0,3.380938082,2404.020033,1,4.261206943,18247.65004,1,"Dairy407",2.57806926120629e-05,0.000414557793807096,1.52213419942787e-05,5.46155389304332e-05,22456.462528,0.0505330015172726,0.812579007813354,0.0298355094514377,0.107052481217936,7.64362186873874
"193","Dairy 408","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.6,140199792.4,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,3.357076533,2275.49839,1,"Dairy408",1.35520885407531e-06,1.62303977134848e-05,4.77889438016029e-06,1.21255529048843e-06,3305.49839,0.0574799856429517,0.688397972567157,0.202692580951461,0.0514294608384305,8.14674737364986
"194","Dairy 409","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.9,278113743.7,2.906192643,805.7357685,1,2.826074803,670,0,3.086797096,1221.228965,1,3.865632979,7338.933948,1,"Dairy409",2.89714473574935e-06,2.63882462274733e-05,2.4090862648008e-06,4.39111332202746e-06,10035.8986815,0.0802853629825179,0.731268238242427,0.0667603391846777,0.121686059590377,8.44422245272557
"195","Dairy 410","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.5,448163026.3,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy410",4.23952867260438e-07,4.23952867260438e-07,1.49499168981312e-06,3.79326249654076e-07,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,8.65143602510865
"196","Dairy 411","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.7,184346139.8,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,4.063259001,11568.0192,1,"Dairy411",1.03066980521607e-06,6.27516215557881e-05,3.63446720786719e-06,9.22178246772271e-07,12598.0192,0.0150817360240251,0.91824111523818,0.0531829638741938,0.0134941848636014,8.265634050286
"197","Dairy 412","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.9,147628028.5,5.110133917,128864.6852,1,2.826074803,670,0,2.230448921,170,0,5.065333647,116234.1239,1,"Dairy412",0.000872901213335651,0.00078734455158019,4.53843356717319e-06,1.15154284540215e-06,245938.8091,0.523970517998251,0.472613998276045,0.00272425487645414,0.000691228849249559,8.16916882294423
"198","Dairy 413","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.4,1506162233,6.823546163,6661103.216,1,2.826074803,670,0,7.283338402,19201643.49,1,3.898393334,7913.950577,1,"Dairy413",0.00442256688559525,5.25438123703106e-06,4.44839198142342e-07,0.01274872193001,25871330.656577,0.257470452696124,0.000305896541699069,2.58973923256504e-05,0.742197753369851,9.17787175376125
"199","Dairy 414","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",103.8,88287227.16,3.242322373,1747.118544,1,2.826074803,670,0,4.502809856,31828.03712,1,2.278753601,190,0,"Dairy414",1.9789029514244e-05,2.15206668180516e-06,7.58886672004979e-06,0.000360505569648474,34435.155664,0.0507364787616312,0.00551761699159775,0.0194568599177394,0.924289044329032,7.94589788205074
"200","Dairy 415","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.6,794110027.7,4.629701973,42628.68862,1,2.826074803,670,0,5.38312009,241612.8844,1,4.382908618,24149.52637,1,"Dairy415",5.36810859113144e-05,3.04108064721772e-05,8.43711798905924e-07,0.000304256181098467,309061.09939,0.137929647905016,0.078138356518062,0.00216785613369781,0.781764139443224,8.89988068069746
"201","Dairy 416","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",100.6,387579539.2,5.414734173,259856.8522,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy416",0.000670460707849461,4.90221956484539e-07,1.72867742549811e-06,4.3861964527564e-07,260886.8522,0.996051928292613,0.000728285072236385,0.00256816314946515,0.000651623485685186,8.58836084316519
"202","Dairy 417","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",101.6,629879924.7,2.278753601,190,0,2.826074803,670,0,3.903801101,8013.109939,1,3.551966012,3564.232386,1,"Dairy417",3.01644793792235e-07,5.65859022685566e-06,1.06369479916209e-06,1.27216468167588e-05,12437.342325,0.0152765755766074,0.286575081143793,0.0538700296648786,0.644278313614722,8.79925776758683
"203","Dairy 418","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.8,650785507.2,4.007691734,10178.68639,1,2.826074803,670,0,4.100989116,12617.95911,1,3.751946112,5648.668813,1,"Dairy418",1.5640616266631e-05,8.67977044741417e-06,1.02952507790573e-06,1.93888139339314e-05,29115.314313,0.34959905569198,0.194010229540193,0.0230119446006064,0.43337877016722,8.8134378734307
"204","Dairy 419","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",103.3,577101454.7,2.278753601,190,0,2.826074803,670,0,3.809592542,6450.487557,1,6.789176614,6154270.965,1,"Dairy419",3.29231538844014e-07,0.0106641057908947,1.16097437381836e-06,1.11773891825541e-05,6161581.452557,3.08362392776861e-05,0.998813537139241,0.000108738317452893,0.00104688830402836,8.76125216978896
"205","Dairy 420","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.6,82129171.71,2.278753601,190,0,2.826074803,670,0,3.406056264,2547.16022,1,2.278753601,190,0,"Dairy420",2.31342890770766e-06,2.31342890770766e-06,8.15788088507437e-06,3.10140741342684e-05,3597.16022,0.0528194432217979,0.0528194432217979,0.186258036624235,0.70810307693217,7.914497448186
"206","Dairy 421","BRD","CA","Gold Star Cattle","calf","07/14-15/2022",102.9,1480234431,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy421",1.28358046550533e-07,1.28358046550533e-07,4.52631006257143e-07,1.14846673229424e-07,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,9.17033050219312
"207","Dairy 101","Healthy","NY","Lambs","calf","05/18-19/2021",102.8,21645439.16,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy101",8.77783068273862e-06,8.77783068273862e-06,3.09534029338678e-05,7.85384850560824e-06,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,7.33536642161674
"208","Dairy 102","Healthy","NY","Lambs","calf","05/18-19/2021",101.8,124136878.3,3.150932261,1415.572969,1,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy102",1.14033233990225e-05,1.53056853532944e-06,5.39726799300382e-06,1.36945605792634e-06,2445.572969,0.578830804455134,0.0776914050034219,0.273964428169962,0.0695133623714828,8.09390082337719
"209","Dairy 103","Healthy","NY","Lambs","calf","05/18-19/2021",102.6,156688506.4,6.299305331,1992073.377,1,4.167942394,14721.17223,1,4.936495774,86396.42537,1,4.168164236,14728.69389,1,"Dairy103",0.0127135896739903,9.39998359062793e-05,9.39518320024014e-05,0.000551389679785728,2107919.66849,0.94504235943062,0.00698731270938367,0.00698374442349857,0.0409865834364977,8.19503714352793
"210","Dairy 104","Healthy","NY","Lambs","calf","05/18-19/2021",102.6,28129835.9,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy104",6.75439418400589e-06,6.75439418400589e-06,2.38181268593892e-05,6.04340532253158e-06,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,7.4491672140836
"211","Dairy 105","Healthy","NY","Lambs","calf","05/18-19/2021",102.4,1015583220,4.338434091,21798.87552,1,5.477279448,300109.2961,1,5.212725075,163201.8491,1,5.458115769,287154.5941,1,"Dairy105",2.14643911899214e-05,0.000282748462602602,0.000295504386238284,0.000160697662078347,772264.61482,0.0282272100801626,0.371834457502536,0.388609409703369,0.211328922713932,9.00671551704679
"212","Dairy 106","Healthy","NY","Lambs","calf","05/18-19/2021",NA,42476432.24,3.414302897,2595.989294,1,2.826074803,670,0,2.230448921,170,0,6.145835178,1399056.257,1,"Dairy106",6.11159920242868e-05,0.0329372356203333,1.57734528223644e-05,4.00221937283874e-06,1402492.246294,0.00185098299178462,0.997550083215733,0.000477721001146662,0.00012121279133572,7.62814804175466
"213","Dairy 107","Healthy","NY","Lambs","calf","05/18-19/2021",102.5,7858701.34,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy107",2.41770226122374e-05,2.41770226122374e-05,8.52558165799949e-05,2.16320728635808e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.89535083953763
"214","Dairy 108","Healthy","NY","Lambs","calf","05/18-19/2021",NA,186680437.5,3.585596778,3851.206257,1,3.324874227,2112.877054,1,2.230448921,170,0,2.278753601,190,0,"Dairy108",2.0629940172494e-05,1.01778205871196e-06,1.13181492517126e-05,9.10647105163336e-07,6324.083311,0.608974624085245,0.0300438799832882,0.334100129630629,0.0268813663008368,8.27109881234332
"215","Dairy 109","Healthy","NY","Lambs","calf","05/18-19/2021",101.7,22531665.14,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy109",8.43257694535398e-06,8.43257694535398e-06,2.97359292283535e-05,7.54493726689567e-06,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,7.35279330750961
"216","Dairy 110","Healthy","NY","Lambs","calf","05/18-19/2021",102,3949852.89,2.278753601,190,0,2.826074803,670,0,2.230448921,170,0,2.278753601,190,0,"Dairy110",4.81030573267755e-05,4.81030573267755e-05,0.000169626570573366,4.30395776081676e-05,1220,0.155737704918033,0.155737704918033,0.549180327868853,0.139344262295082,6.59658103083143
"217","Dairy 111","Healthy","NY","Lambs","calf","05/18-19/2021",102,4955342.6,5.70014926,501359.5127,1,2.826074803,670,0,4.497952432,31474.03559,1,4.786147343,61114.93345,1,"Dairy111",0.101175549940785,0.012333139882195,0.000135207604011073,0.00635153573236288,594618.48174,0.843161671048129,0.102780077186909,0.0011267729150285,0.0529314788499329,6.69507377353579
