"","State","Genus","Status","taxa.average","overall.max"
"3531","TX"," Antricoccus","Healthy",4.37148822318814e-05,4.37148822318814e-05
"3532","TX"," Aquabacterium","Healthy",0,0
"3533","TX"," Aquamicrobium","Healthy",0,0
"3534","TX"," Aquaspirillum","Healthy",0,0
"3535","TX"," Aquiflexum","Healthy",0,0
"3536","TX"," Aquisphaera","Healthy",0,0
"3537","TX"," Aquitalea","Healthy",0,0
"3538","TX"," Arachidicoccus","Healthy",0,0
"3539","TX"," Arcanobacterium","Healthy",0,0
"3540","TX"," Arcicella","Healthy",0,0
"3541","TX"," Arcobacter","Healthy",6.17761510963793e-05,6.17761510963793e-05
"3542","TX"," Arcobacteraceae","Healthy",0,0
"3543","TX"," Arcticibacter","Healthy",2.53199495947134e-05,2.53199495947134e-05
"3544","TX"," Arenibacter","Healthy",0,0
"3545","TX"," Arenimonas","Healthy",1.30698766511146e-05,1.30698766511146e-05
"3546","TX"," Aridibacter","Healthy",4.56537097633882e-07,4.56537097633882e-07
"3547","TX"," Armatimonadales","Healthy",7.5374422443488e-06,7.5374422443488e-06
"3548","TX"," Armatimonas","Healthy",0,0
"3549","TX"," Arthrobacter","Healthy",0.00127084242624824,0.00127084242624824
"3550","TX"," Atopobiaceae","Healthy",0,0
"3551","TX"," Atopobium","Healthy",0,0
"3552","TX"," Atopococcus","Healthy",0,0
"3553","TX"," Atopostipes","Healthy",0.00410648385274614,0.00410648385274614
"3554","TX"," Aurantimicrobium","Healthy",0,0
"3555","TX"," Aurantisolimonas","Healthy",0,0
"3556","TX"," Aureimonas","Healthy",1.22792155951362e-05,1.22792155951362e-05
"3557","TX"," Azoarcus","Healthy",6.70038074913607e-07,6.70038074913607e-07
"3558","TX"," Azospirillum","Healthy",0,0
"3559","TX"," Babeliales","Healthy",0,0
"3560","TX"," Bacillaceae","Healthy",0.000121435207566147,0.000121435207566147
"3561","TX"," Bacillales","Healthy",0.000338048833957696,0.000338048833957696
"3562","TX"," Bacilli","Healthy",0,0
"3563","TX"," Bacillus","Healthy",0.00275610332427371,0.00275610332427371
"3564","TX"," Bacteriovorax","Healthy",0,0
"3565","TX"," BacteroidaleRF16_group","Healthy",7.87902059603478e-05,7.87902059603478e-05
"3566","TX"," Bacteroidales","Healthy",5.44277639670863e-05,5.44277639670863e-05
"3567","TX"," BacteroidaleUCG-001","Healthy",1.36148068588371e-05,1.36148068588371e-05
"3568","TX"," Bacteroides","Healthy",0.00587616359271546,0.00587616359271546
"3569","TX"," BacteroideteVC2.1_Bac22","Healthy",0,0
"3570","TX"," Bacteroidia","Healthy",0,0
"3571","TX"," Barnesiella","Healthy",3.35019037456803e-06,3.35019037456803e-06
"3572","TX"," Bavariicoccus","Healthy",0,0
"3573","TX"," BD1-7_clade","Healthy",1.67509518728402e-06,1.67509518728402e-06
"3574","TX"," Bdellovibrio","Healthy",5.45262362893586e-06,5.45262362893586e-06
"3575","TX"," Beijerinckiaceae","Healthy",0,0
"3576","TX"," Belnapia","Healthy",0,0
"3577","TX"," Bergeyella","Healthy",0.00450947740596449,0.00450947740596449
"3578","TX"," Berkelbacteria","Healthy",0,0
"3579","TX"," Beutenbergiaceae","Healthy",3.94664197917336e-05,3.94664197917336e-05
"3580","TX"," Bhargavaea","Healthy",0,0
"3581","TX"," Bibersteinia","Healthy",0.00103795344916954,0.00103795344916954
"3582","TX"," Bifidobacteriaceae","Healthy",0,0
"3583","TX"," Bifidobacterium","Healthy",0.00154246599145104,0.00154246599145104
"3584","TX"," Bilophila","Healthy",3.15561341280806e-05,3.15561341280806e-05
"3585","TX"," Blastocatella","Healthy",2.77368573524245e-05,2.77368573524245e-05
"3586","TX"," Blastocatellaceae","Healthy",0,0
"3587","TX"," Blastococcus","Healthy",1.41246345662912e-05,1.41246345662912e-05
"3588","TX"," Blastomonas","Healthy",0,0
"3589","TX"," Blastopirellula","Healthy",0,0
"3590","TX"," Blautia","Healthy",0.00228674046647513,0.00228674046647513
"3591","TX"," Blfdi19","Healthy",0,0
"3592","TX"," Bogoriella","Healthy",0,0
"3593","TX"," Bordetella","Healthy",1.70753363841268e-06,1.70753363841268e-06
"3594","TX"," Bosea","Healthy",2.42567565668494e-05,2.42567565668494e-05
"3595","TX"," Brachybacterium","Healthy",0.000386959911175347,0.000386959911175347
"3596","TX"," Brachymonas","Healthy",0,0
"3597","TX"," Bradymonadaceae","Healthy",1.00505711237041e-06,1.00505711237041e-06
"3598","TX"," Bradymonadales","Healthy",7.4064013805556e-05,7.4064013805556e-05
"3599","TX"," Bradyrhizobium","Healthy",1.16419517732148e-05,1.16419517732148e-05
"3600","TX"," Brevibacillus","Healthy",0,0
"3601","TX"," Brevibacterium","Healthy",0.000313832301813733,0.000313832301813733
"3602","TX"," Brevundimonas","Healthy",0.000294322547862887,0.000294322547862887
"3603","TX"," Breznakia","Healthy",1.72529646999379e-05,1.72529646999379e-05
"3604","TX"," Brochothrix","Healthy",0,0
"3605","TX"," Brumimicrobium","Healthy",2.8195068049546e-05,2.8195068049546e-05
"3606","TX"," Bryobacter","Healthy",0,0
"3607","TX"," BSV13","Healthy",0,0
"3608","TX"," Burkholderia-Caballeronia-Paraburkholderia","Healthy",0,0
"3609","TX"," Burkholderiaceae","Healthy",0,0
"3610","TX"," Burkholderiales","Healthy",9.10684607153428e-06,9.10684607153428e-06
"3611","TX"," Butyricicoccaceae","Healthy",2.47564701392422e-05,2.47564701392422e-05
"3612","TX"," Butyricicoccus","Healthy",7.01851725285009e-05,7.01851725285009e-05
"3613","TX"," Butyricimonas","Healthy",0.000126371371198926,0.000126371371198926
"3614","TX"," Butyrivibrio","Healthy",0,0
"3615","TX"," C0119","Healthy",0,0
"3616","TX"," C1-B045","Healthy",0,0
"3617","TX"," Caedibacter","Healthy",0,0
"3618","TX"," Caenarcaniphilales","Healthy",0,0
"3619","TX"," CAG-352","Healthy",1.08077003095998e-05,1.08077003095998e-05
"3620","TX"," CAG-56","Healthy",0.000111999151697758,0.000111999151697758
"3621","TX"," Caldibacillus","Healthy",0,0
"3622","TX"," Caldicoprobacter","Healthy",0,0
"3623","TX"," Caloramatoraceae","Healthy",0,0
"3624","TX"," Caloribacterium","Healthy",0,0
"3625","TX"," Camelimonas","Healthy",0,0
"3626","TX"," Campylobacter","Healthy",0.000841199985124727,0.000841199985124727
"3627","TX"," CandidatuAlysiosphaera","Healthy",0,0
"3628","TX"," CandidatuArthromitus","Healthy",0,0
"3629","TX"," CandidatuAzambacteria","Healthy",0,0
"3630","TX"," CandidatuBerkiella","Healthy",0,0
"3631","TX"," CandidatuCampbellbacteria","Healthy",2.8237021558966e-06,2.8237021558966e-06
"3632","TX"," CandidatuKaiserbacteria","Healthy",4.53220655705699e-05,4.53220655705699e-05
"3633","TX"," CandidatuLloydbacteria","Healthy",0,0
"3634","TX"," CandidatuMethanomethylophilus","Healthy",0,0
"3635","TX"," CandidatuMethanoplasma","Healthy",3.62424829207299e-06,3.62424829207299e-06
"3636","TX"," CandidatuNitrocosmicus","Healthy",4.12743010900067e-06,4.12743010900067e-06
"3637","TX"," CandidatuNomurabacteria","Healthy",0,0
"3638","TX"," CandidatuOmnitrophus","Healthy",0,0
"3639","TX"," CandidatuParacaedibacter","Healthy",0,0
"3640","TX"," CandidatuPlanktoluna","Healthy",5.91715976331361e-05,5.91715976331361e-05
"3641","TX"," CandidatuProtochlamydia","Healthy",0,0
"3642","TX"," CandidatuSaccharimonas","Healthy",0,0
"3643","TX"," CandidatuSoleaferrea","Healthy",6.70038074913607e-07,6.70038074913607e-07
"3644","TX"," CandidatuSolibacter","Healthy",0,0
"3645","TX"," CandidatuStoquefichus","Healthy",0,0
"3646","TX"," CandidatuUdaeobacter","Healthy",0,0
"3647","TX"," CandidatuVogelbacteria","Healthy",0,0
"3648","TX"," CandidatuXiphinematobacter","Healthy",0,0
"3649","TX"," CandidatuYonathbacteria","Healthy",9.57721898843285e-06,9.57721898843285e-06
"3650","TX"," CandidatuZambryskibacteria","Healthy",1.25515510130895e-05,1.25515510130895e-05
"3651","TX"," Candidimonas","Healthy",0,0
"3652","TX"," Capnocytophaga","Healthy",1.37357805357289e-05,1.37357805357289e-05
"3653","TX"," Caproiciproducens","Healthy",6.70038074913607e-07,6.70038074913607e-07
"3654","TX"," Carnobacteriaceae","Healthy",0.0020542824600905,0.0020542824600905
"3655","TX"," Carnobacterium","Healthy",0.00445985807861143,0.00445985807861143
"3656","TX"," Castellaniella","Healthy",0,0
"3657","TX"," Catellicoccus","Healthy",0,0
"3658","TX"," Catenibacterium","Healthy",2.68015229965443e-06,2.68015229965443e-06
"3659","TX"," Catenisphaera","Healthy",3.66190861039888e-05,3.66190861039888e-05
"3660","TX"," Catonella","Healthy",0,0
"3661","TX"," Caulobacter","Healthy",0,0
"3662","TX"," Caviibacter","Healthy",0.00113367148341198,0.00113367148341198
"3663","TX"," Cellulomonas","Healthy",2.57966738413666e-05,2.57966738413666e-05
"3664","TX"," Cellulosilyticum","Healthy",6.70038074913607e-07,6.70038074913607e-07
"3665","TX"," Cellulosimicrobium","Healthy",0,0
"3666","TX"," Cellvibrio","Healthy",3.95451605592191e-05,3.95451605592191e-05
"3667","TX"," Cellvibrionaceae","Healthy",0,0
"3668","TX"," Cerasicoccus","Healthy",0,0
"3669","TX"," Cereibacter","Healthy",1.940282664944e-06,1.940282664944e-06
"3670","TX"," Cesiribacter","Healthy",0,0
"3671","TX"," Chelativorans","Healthy",0,0
"3672","TX"," Chelatococcus","Healthy",0,0
"3673","TX"," Chishuiella","Healthy",0,0
"3674","TX"," Chitinivorax","Healthy",0,0
"3675","TX"," Chitinophaga","Healthy",0,0
"3676","TX"," Chitinophagaceae","Healthy",0.00273371146009458,0.00273371146009458
"3677","TX"," CHKCI001","Healthy",0,0
"3678","TX"," CHKCI002","Healthy",0,0
"3679","TX"," Chlamydia","Healthy",0,0
"3680","TX"," Christensenella","Healthy",1.60808545366101e-06,1.60808545366101e-06
"3681","TX"," Christensenellaceae","Healthy",6.43746417495208e-05,6.43746417495208e-05
"3682","TX"," Christensenellaceae_R-7_group","Healthy",0.0029478817341165,0.0029478817341165
"3683","TX"," Chryseobacterium","Healthy",0.00755438478987754,0.00755438478987754
"3684","TX"," Chryseolinea","Healthy",0,0
"3685","TX"," Chryseomicrobium","Healthy",1.63726413163604e-06,1.63726413163604e-06
"3686","TX"," Chthoniobacter","Healthy",1.27774932206286e-05,1.27774932206286e-05
"3687","TX"," Chthoniobacteraceae","Healthy",0,0
"3688","TX"," Chthoniobacterales","Healthy",0,0
"3689","TX"," Chthonomonadales","Healthy",0,0
"3690","TX"," Citricoccus","Healthy",7.02880660174715e-05,7.02880660174715e-05
"3691","TX"," CL500-29_marine_group","Healthy",0,0
"3692","TX"," Clavibacter","Healthy",0.000568409013925524,0.000568409013925524
"3693","TX"," Cloacibacillus","Healthy",0.000905730421372995,0.000905730421372995
"3694","TX"," Cloacibacterium","Healthy",4.34874192255162e-05,4.34874192255162e-05
"3695","TX"," Clostridia","Healthy",0.000147698030553035,0.000147698030553035
"3696","TX"," Clostridia_UCG-014","Healthy",0.000641438461070405,0.000641438461070405
"3697","TX"," Clostridia_vadinBB60_group","Healthy",0.000445050200538013,0.000445050200538013
"3698","TX"," Clostridiaceae","Healthy",0,0
"3699","TX"," Clostridiisalibacter","Healthy",0,0
"3700","TX"," Clostridioides","Healthy",3.16667711500413e-05,3.16667711500413e-05
"3701","TX"," Clostridium_sensu_strict1","Healthy",0.00274209209312996,0.00274209209312996
"3702","TX"," Clostridium_sensu_strict10","Healthy",0,0
"3703","TX"," Clostridium_sensu_strict12","Healthy",0,0
"3704","TX"," Clostridium_sensu_strict13","Healthy",1.67509518728402e-06,1.67509518728402e-06
"3705","TX"," Clostridium_sensu_strict19","Healthy",0,0
"3706","TX"," Clostridium_sensu_strict2","Healthy",2.1970002955848e-05,2.1970002955848e-05
"3707","TX"," Clostridium_sensu_strict3","Healthy",0,0
"3708","TX"," Clostridium_sensu_strict6","Healthy",0,0
"3709","TX"," Clostridium_sensu_strict7","Healthy",0,0
"3710","TX"," Clostridium_sensu_strict9","Healthy",0,0
"3711","TX"," Cnuella","Healthy",7.46842903080774e-06,7.46842903080774e-06
"3712","TX"," Colidextribacter","Healthy",0.000112908333588896,0.000112908333588896
"3713","TX"," Collinsella","Healthy",0.00386135076814683,0.00386135076814683
"3714","TX"," Comamonadaceae","Healthy",0.000861701900851067,0.000861701900851067
"3715","TX"," Comamonas","Healthy",0.000442412765603905,0.000442412765603905
"3716","TX"," Conchiformibius","Healthy",0,0
"3717","TX"," Conexibacter","Healthy",0,0
"3718","TX"," Confluentibacter","Healthy",0,0
"3719","TX"," Constrictibacter","Healthy",0,0
"3720","TX"," Coprobacter","Healthy",0,0
"3721","TX"," Coprococcus","Healthy",0.000374280748878663,0.000374280748878663
"3722","TX"," Corallococcus","Healthy",0,0
"3723","TX"," Coriobacteriaceae","Healthy",0,0
"3724","TX"," Coriobacteriales","Healthy",0,0
"3725","TX"," Corticibacter","Healthy",0,0
"3726","TX"," Corynebacteriaceae","Healthy",0,0
"3727","TX"," Corynebacterium","Healthy",0.0133484000102551,0.0133484000102551
"3728","TX"," Coxiella","Healthy",0,0
"3729","TX"," CPla-3_termite_group","Healthy",0,0
"3730","TX"," CPla-4_termite_group","Healthy",1.51775065789875e-05,1.51775065789875e-05
"3731","TX"," Craurococcus-Caldovatus","Healthy",0,0
"3732","TX"," Crocinitomicaceae","Healthy",0,0
"3733","TX"," Crocinitomix","Healthy",0,0
"3734","TX"," Cryobacterium","Healthy",0,0
"3735","TX"," Cryomorpha","Healthy",3.78502728577525e-06,3.78502728577525e-06
"3736","TX"," Cupriavidus","Healthy",1.61222063239354e-06,1.61222063239354e-06
"3737","TX"," Curtobacterium","Healthy",0.000465767603998502,0.000465767603998502
"3738","TX"," Curvibacter","Healthy",0,0
"3739","TX"," Cyclobacteriaceae","Healthy",8.12377381788936e-06,8.12377381788936e-06
"3740","TX"," Cytophaga","Healthy",1.62475476357787e-06,1.62475476357787e-06
"3741","TX"," D05-2","Healthy",2.25710888535096e-05,2.25710888535096e-05
"3742","TX"," Defluviicoccus","Healthy",1.96672101027353e-05,1.96672101027353e-05
"3743","TX"," Defluviitaleaceae_UCG-011","Healthy",5.57425252757513e-06,5.57425252757513e-06
"3744","TX"," Deinococcus","Healthy",0.00585708082116198,0.00585708082116198
"3745","TX"," Delftia","Healthy",0,0
"3746","TX"," Demequina","Healthy",0,0
"3747","TX"," Denitrobacterium","Healthy",0,0
"3748","TX"," Dermacoccaceae","Healthy",0,0
"3749","TX"," Dermacoccus","Healthy",0,0
"3750","TX"," Dermatophilaceae","Healthy",2.43901835340988e-05,2.43901835340988e-05
"3751","TX"," Desemzia","Healthy",7.87302697392652e-05,7.87302697392652e-05
"3752","TX"," Desulfobulbus","Healthy",0,0
"3753","TX"," Desulfohalotomaculum","Healthy",0,0
"3754","TX"," Desulfomicrobium","Healthy",0,0
"3755","TX"," Desulfomonile","Healthy",0,0
"3756","TX"," Desulfonispora","Healthy",6.09894226915504e-06,6.09894226915504e-06
"3757","TX"," Desulfoprunum","Healthy",0,0
"3758","TX"," Desulfosporosinus","Healthy",0,0
"3759","TX"," Desulfotalea","Healthy",0,0
"3760","TX"," Desulfovibrio","Healthy",9.29095657535291e-05,9.29095657535291e-05
"3761","TX"," Desulfovibrionaceae","Healthy",1.75375491388233e-05,1.75375491388233e-05
"3762","TX"," DEV114","Healthy",0,0
"3763","TX"," Devosia","Healthy",0.000139199143451445,0.000139199143451445
"3764","TX"," Devosiaceae","Healthy",8.4130570645642e-06,8.4130570645642e-06
"3765","TX"," dgA-11_gut_group","Healthy",8.39207069736806e-05,8.39207069736806e-05
"3766","TX"," Dialister","Healthy",3.43580908021891e-05,3.43580908021891e-05
"3767","TX"," Dielma","Healthy",0,0
"3768","TX"," Dietzia","Healthy",0.00145754472866752,0.00145754472866752
"3769","TX"," DNF00809","Healthy",1.00505711237041e-06,1.00505711237041e-06
"3770","TX"," Dokdonella","Healthy",0,0
"3771","TX"," Dongia","Healthy",0,0
"3772","TX"," Dorea","Healthy",0.00110024230795875,0.00110024230795875
"3773","TX"," DSSF69","Healthy",0,0
"3774","TX"," DTU089","Healthy",0,0
"3775","TX"," Duganella","Healthy",0,0
"3776","TX"," Dyadobacter","Healthy",4.91875485608277e-05,4.91875485608277e-05
"3777","TX"," Dysgonomonadaceae","Healthy",0,0
"3778","TX"," Dysgonomonas","Healthy",4.43862519935462e-05,4.43862519935462e-05
"3779","TX"," Edaphobaculum","Healthy",5.17558160598297e-06,5.17558160598297e-06
"3780","TX"," Eggerthella","Healthy",2.48555480351346e-06,2.48555480351346e-06
"3781","TX"," Eggerthellaceae","Healthy",1.7407842775445e-05,1.7407842775445e-05
"3782","TX"," Egicoccus","Healthy",0,0
"3783","TX"," Eisenbergiella","Healthy",0.000102749270378211,0.000102749270378211
"3784","TX"," Elizabethkingia","Healthy",0.00020773758072413,0.00020773758072413
"3785","TX"," Ellin6055","Healthy",0,0
"3786","TX"," Ellin6067","Healthy",0,0
"3787","TX"," Elusimicrobium","Healthy",0.000137264215422693,0.000137264215422693
"3788","TX"," EMP-G18","Healthy",2.34513326219762e-06,2.34513326219762e-06
"3789","TX"," Empedobacter","Healthy",0.000778596519637185,0.000778596519637185
"3790","TX"," Emticicia","Healthy",0,0
"3791","TX"," Endobacter","Healthy",0,0
"3792","TX"," Enhydrobacter","Healthy",6.48860259517658e-05,6.48860259517658e-05
"3793","TX"," Ensifer","Healthy",1.20313778333895e-05,1.20313778333895e-05
"3794","TX"," Enteractinococcus","Healthy",0.000391317976188067,0.000391317976188067
"3795","TX"," Enterobacterales","Healthy",0,0
"3796","TX"," Enterobacteriaceae","Healthy",0.00117954313779003,0.00117954313779003
"3797","TX"," Enterococcus","Healthy",0.00122289051650364,0.00122289051650364
"3798","TX"," Enterorhabdus","Healthy",6.52776628401676e-05,6.52776628401676e-05
"3799","TX"," env.OPS_17","Healthy",1.56268312692894e-05,1.56268312692894e-05
"3800","TX"," Eoetvoesia","Healthy",0,0
"3801","TX"," EPR3968-O8a-Bc78","Healthy",0,0
"3802","TX"," Epulopiscium","Healthy",0,0
"3803","TX"," Ercella","Healthy",0.000123614507479528,0.000123614507479528
"3804","TX"," Erwiniaceae","Healthy",0,0
"3805","TX"," Erysipelatoclostridium","Healthy",2.72174712170334e-05,2.72174712170334e-05
"3806","TX"," Erysipelothrix","Healthy",5.93470542416421e-05,5.93470542416421e-05
"3807","TX"," Erysipelotrichaceae","Healthy",0,0
"3808","TX"," Erysipelotrichaceae_UCG-002","Healthy",0,0
"3809","TX"," Erysipelotrichaceae_UCG-003","Healthy",0.000289759119079901,0.000289759119079901
"3810","TX"," Erysipelotrichaceae_UCG-006","Healthy",0,0
"3811","TX"," Erysipelotrichaceae_UCG-007","Healthy",0,0
"3812","TX"," Erysipelotrichaceae_UCG-009","Healthy",0,0
"3813","TX"," Escherichia-Shigella","Healthy",0.0138594238318475,0.0138594238318475
"3814","TX"," Eubacterium","Healthy",1.54831766871769e-05,1.54831766871769e-05
"3815","TX"," Euzebya","Healthy",0,0
"3816","TX"," Exiguobacterium","Healthy",3.27328013971623e-05,3.27328013971623e-05
"3817","TX"," F082","Healthy",0,0
"3818","TX"," Facklamia","Healthy",0.00160155249899046,0.00160155249899046
"3819","TX"," Faecalibacterium","Healthy",0.00303294038211037,0.00303294038211037
"3820","TX"," Faecalicoccus","Healthy",3.63179238527072e-05,3.63179238527072e-05
"3821","TX"," Faecalitalea","Healthy",2.17694183211425e-06,2.17694183211425e-06
"3822","TX"," Falsiporphyromonas","Healthy",0,0
"3823","TX"," Falsochrobactrum","Healthy",2.45709148485203e-06,2.45709148485203e-06
"3824","TX"," Family_XIII_AD3011_group","Healthy",0.00034035564216162,0.00034035564216162
"3825","TX"," Family_XIII_UCG-001","Healthy",1.29148461887951e-05,1.29148461887951e-05
"3826","TX"," Fastidiosipila","Healthy",0.00016460684206252,0.00016460684206252
"3827","TX"," Fermentimonas","Healthy",0.000372923390213467,0.000372923390213467
"3828","TX"," Ferrovibrio","Healthy",6.14795830147282e-06,6.14795830147282e-06
"3829","TX"," Ferruginibacter","Healthy",0,0
"3830","TX"," FFCH7168","Healthy",0,0
"3831","TX"," Fibrella","Healthy",0,0
"3832","TX"," Fibrobacter","Healthy",6.36536171167927e-06,6.36536171167927e-06
"3833","TX"," Filifactor","Healthy",0,0
"3834","TX"," Filimonas","Healthy",0,0
"3835","TX"," Filobacterium","Healthy",0.000237100116414766,0.000237100116414766
"3836","TX"," Fimbriiglobus","Healthy",1.82071277011452e-05,1.82071277011452e-05
"3837","TX"," Fimbriimonadaceae","Healthy",0,0
"3838","TX"," Finegoldia","Healthy",0,0
"3839","TX"," Firmicutes","Healthy",2.18030463289042e-05,2.18030463289042e-05
"3840","TX"," Flaviaesturariibacter","Healthy",0,0
"3841","TX"," Flaviflexus","Healthy",0.000239245549715051,0.000239245549715051
"3842","TX"," Flavisolibacter","Healthy",3.42402823225412e-07,3.42402823225412e-07
"3843","TX"," Flavobacteriaceae","Healthy",4.10705570030872e-05,4.10705570030872e-05
"3844","TX"," Flavobacterium","Healthy",0.00253987032518537,0.00253987032518537
"3845","TX"," Flavonifractor","Healthy",1.66750929209258e-05,1.66750929209258e-05
"3846","TX"," Flectobacillus","Healthy",0,0
"3847","TX"," Flexilinea","Healthy",0,0
"3848","TX"," Floricoccus","Healthy",0,0
"3849","TX"," Fluviicola","Healthy",0.000183378675628381,0.000183378675628381
"3850","TX"," Formosa","Healthy",0,0
"3851","TX"," Fournierella","Healthy",6.31699720843126e-05,6.31699720843126e-05
"3852","TX"," Frankiales","Healthy",0,0
"3853","TX"," Fretibacterium","Healthy",0,0
"3854","TX"," Frigoribacterium","Healthy",6.5596992125606e-05,6.5596992125606e-05
"3855","TX"," Frisingicoccus","Healthy",0.000245852444274388,0.000245852444274388
"3856","TX"," Fusibacter","Healthy",7.98939920859294e-07,7.98939920859294e-07
"3857","TX"," Fusicatenibacter","Healthy",3.86232692272936e-05,3.86232692272936e-05
"3858","TX"," Fusobacterium","Healthy",0.000376436197756703,0.000376436197756703
"3859","TX"," Gaiella","Healthy",0,0
"3860","TX"," Galbibacter","Healthy",2.39053586849662e-06,2.39053586849662e-06
"3861","TX"," Gallibacterium","Healthy",0.000390062626004949,0.000390062626004949
"3862","TX"," Gallicola","Healthy",9.10009062807421e-05,9.10009062807421e-05
"3863","TX"," Gammaproteobacteria","Healthy",0,0
"3864","TX"," Garicola","Healthy",0.000664721686012824,0.000664721686012824
"3865","TX"," Gastranaerophilales","Healthy",0.000357403907532126,0.000357403907532126
"3866","TX"," GCA-900066575","Healthy",2.81749973804059e-05,2.81749973804059e-05
"3867","TX"," Gelidibacter","Healthy",3.47601811180502e-05,3.47601811180502e-05
"3868","TX"," Gemella","Healthy",3.48241069382644e-05,3.48241069382644e-05
"3869","TX"," Gemmata","Healthy",0.00010598390718041,0.00010598390718041
"3870","TX"," Gemmataceae","Healthy",0,0
"3871","TX"," Gemmatimonas","Healthy",0,0
"3872","TX"," Gemmobacter","Healthy",0.00026298226497602,0.00026298226497602
"3873","TX"," Geobacillus","Healthy",0,0
"3874","TX"," Geodermatophilaceae","Healthy",0,0
"3875","TX"," Geodermatophilus","Healthy",0,0
"3876","TX"," Georgenia","Healthy",0.000193097085934198,0.000193097085934198
"3877","TX"," Geothrix","Healthy",0,0
"3878","TX"," Gitt-GS-136","Healthy",4.32665339444532e-06,4.32665339444532e-06
"3879","TX"," GKS98_freshwater_group","Healthy",0,0
"3880","TX"," Globicatella","Healthy",7.87030549220816e-05,7.87030549220816e-05
"3881","TX"," Gluconacetobacter","Healthy",0,0
"3882","TX"," Gluconobacter","Healthy",0,0
"3883","TX"," Glutamicibacter","Healthy",0.000729028234303996,0.000729028234303996
"3884","TX"," Glycocaulis","Healthy",0,0
"3885","TX"," Glycomyces","Healthy",1.7425549340443e-06,1.7425549340443e-06
"3886","TX"," Gordonia","Healthy",0,0
"3887","TX"," Gordonibacter","Healthy",0,0
"3888","TX"," Gottschalkia","Healthy",3.42160045935197e-05,3.42160045935197e-05
"3889","TX"," Gracilibacillus","Healthy",2.66285790342492e-05,2.66285790342492e-05
"3890","TX"," Gracilibacteria","Healthy",0.000250773603751811,0.000250773603751811
"3891","TX"," Granulicatella","Healthy",3.00784445834737e-05,3.00784445834737e-05
"3892","TX"," Guggenheimella","Healthy",8.47003237513849e-05,8.47003237513849e-05
"3893","TX"," Gulbenkiania","Healthy",0,0
"3894","TX"," Gulosibacter","Healthy",1.13266070712879e-05,1.13266070712879e-05
"3895","TX"," H1","Healthy",3.00183733147012e-05,3.00183733147012e-05
"3896","TX"," Haemophilus","Healthy",2.72954499375554e-05,2.72954499375554e-05
"3897","TX"," Hafnia-Obesumbacterium","Healthy",0,0
"3898","TX"," Hahella","Healthy",0,0
"3899","TX"," Halanaerobiaceae","Healthy",8.18632065818018e-07,8.18632065818018e-07
"3900","TX"," Haloactinopolyspora","Healthy",0,0
"3901","TX"," Halocella","Healthy",4.37461656888736e-05,4.37461656888736e-05
"3902","TX"," Haloferula","Healthy",0,0
"3903","TX"," Halolactibacillus","Healthy",1.60370385865094e-05,1.60370385865094e-05
"3904","TX"," Halomonas","Healthy",0.0082909992385776,0.0082909992385776
"3905","TX"," Haoranjiania","Healthy",2.85088662694041e-05,2.85088662694041e-05
"3906","TX"," HAW-RM37-2","Healthy",7.17160760548987e-06,7.17160760548987e-06
"3907","TX"," Helcobacillus","Healthy",0,0
"3908","TX"," Helcococcus","Healthy",0.0016354936240075,0.0016354936240075
"3909","TX"," Helicobacter","Healthy",0.000188236438241458,0.000188236438241458
"3910","TX"," Herbinix","Healthy",0,0
"3911","TX"," Herminiimonas","Healthy",0,0
"3912","TX"," Herpetosiphon","Healthy",0,0
"3913","TX"," Hirschia","Healthy",0,0
"3914","TX"," Histophilus","Healthy",0.013740292844787,0.013740292844787
"3915","TX"," Holdemanella","Healthy",0.000796960008450226,0.000796960008450226
"3916","TX"," Holosporaceae","Healthy",0,0
"3917","TX"," Howardella","Healthy",1.84369071717069e-05,1.84369071717069e-05
"3918","TX"," Huakuichenia","Healthy",3.21617090732202e-06,3.21617090732202e-06
"3919","TX"," Hungatella","Healthy",5.96493460763105e-05,5.96493460763105e-05
"3920","TX"," Hydrocarboniphaga","Healthy",0,0
"3921","TX"," Hydrogenispora","Healthy",4.05355714259522e-05,4.05355714259522e-05
"3922","TX"," Hydrogenoanaerobacterium","Healthy",0,0
"3923","TX"," Hydrogenophaga","Healthy",1.96930797059167e-05,1.96930797059167e-05
"3924","TX"," Hymenobacter","Healthy",0.000429999298436996,0.000429999298436996
"3925","TX"," Hyphomicrobium","Healthy",0,0
"3926","TX"," Hyphomonas","Healthy",0,0
"3927","TX"," Hypnocyclicus","Healthy",7.71348939812899e-05,7.71348939812899e-05
"3928","TX"," Iamia","Healthy",1.69578703220813e-05,1.69578703220813e-05
"3929","TX"," Idiomarina","Healthy",0.00319862273347131,0.00319862273347131
"3930","TX"," Ignatzschineria","Healthy",2.01011422474082e-06,2.01011422474082e-06
"3931","TX"," Ignavigranum","Healthy",3.53260814156757e-05,3.53260814156757e-05
"3932","TX"," Ilumatobacter","Healthy",0,0
"3933","TX"," IMCC26134","Healthy",0,0
"3934","TX"," IMCC26207","Healthy",0,0
"3935","TX"," IMCC26256","Healthy",0,0
"3936","TX"," Incertae_Sedis","Healthy",3.66480140653421e-05,3.66480140653421e-05
"3937","TX"," Intestinibacter","Healthy",4.67940244030837e-06,4.67940244030837e-06
"3938","TX"," Intestinimonas","Healthy",4.94263018534863e-06,4.94263018534863e-06
